Time,DsOsieczow21-DBahA(PM10)-24g,DsWrocWybCon-DBahA(PM10)-24g,KpCiechTezni-DBahA(PM10)-24g,KpZielBoryTu-DBahA(PM10)-24g,LbLubSliwins-DBahA(PM10)-24g,LdLodzLegion-DBahA(PM10)-24g,LuZielKrotka-DBahA(PM10)-24g,MpKrakBujaka-DBahA(PM10)-24g,MzWarAKrzywo-DBahA(PM10)-24g,OpOpoleOsAKr-DBahA(PM10)-24g,PdBialWaszyn-DBahA(PM10)-24g,PdSuwPulaski-DBahA(PM10)-24g,PkJasloSikor-DBahA(PM10)-24g,PmGdaLecz08m-DBahA(PM10)-24g,PmKosTargo12-DBahA(PM10)-24g,PmWejhPlWejh-DBahA(PM10)-24g,SkKielJagiel-DBahA(PM10)-24g,SlKatoKossut-DBahA(PM10)-24g,WmOlsPuszkin-DBahA(PM10)-24g,WmPuszczaBor-DBahA(PM10)-24g,WpPilaKusoci-DBahA(PM10)-24g,ZpSzczAndr01-DBahA(PM10)-24g,PdSuwPulaskp-DBahA(PM10)-24g,SkKielTargow-DBahA(PM10)-24g,PkRzeszRejta-DBahA(PM10)-24g,KpNaklWawrzy-DBahA(PM10)-24g,PmGdaLeczk81-DBahA(PM10)-24g,ZpSzczAndrze-DBahA(PM10)-24g,PmGdaLeczkow-DBahA(PM10)-24g,PdBialPPiech-DBahA(PM10)-24g,WpPoznSzyman-DBahA(PM10)-24g
2021-11-30T00:00:00,0.19,0.34,,0.077326,0.27,2.0,0.33,0.35,0.05,,0.307262,,,,,,,0.52,0.13,0.12,0.205,,,0.76,0.33,0.264539,0.83,3.28,,,
2021-12-01T00:00:00,0.19,0.34,,0.077326,0.27,2.0,0.33,0.35,0.05,,0.307262,,,,,,,0.52,0.13,0.12,0.205,,,0.76,0.33,0.264539,0.83,3.28,,,
2021-12-02T00:00:00,0.19,0.34,,0.077326,0.27,2.0,0.33,0.35,0.05,,0.307262,,,,,,,0.52,0.13,0.12,0.205,,,0.76,0.33,0.264539,0.83,3.28,,,
2021-12-03T00:00:00,0.19,0.34,,0.077326,0.27,2.0,0.33,0.35,0.05,,0.307262,,,,,,,0.52,0.13,0.12,0.205,,,0.76,0.33,0.264539,0.83,3.28,,,
2021-12-04T00:00:00,0.19,0.34,,0.077326,0.27,2.0,0.33,0.35,0.05,,0.307262,,,,,,,0.52,0.13,0.12,0.205,,,0.76,0.33,0.264539,0.83,3.28,,,
2021-12-05T00:00:00,0.19,0.34,,0.077326,0.27,2.0,0.33,0.35,0.05,,0.307262,,,,,,,0.52,0.13,0.12,0.205,,,0.76,0.33,0.264539,0.83,3.28,,,
2021-12-06T00:00:00,1.24,1.15,,0.118657,0.56,5.8,0.87,0.87,0.24,,0.146989,,,,,,,1.45,0.14,0.16,0.305,,,1.55,0.9,0.510515,1.4,9.36,,,
2021-12-07T00:00:00,1.24,1.15,,0.118657,0.56,5.8,0.87,0.87,,,0.146989,,,,,,,1.45,0.14,0.16,0.305,,,1.55,0.9,0.510515,1.4,9.36,,,
2021-12-08T00:00:00,1.24,1.15,,0.118657,0.56,5.8,0.87,0.87,,,0.146989,,,,,,,1.45,0.14,0.16,0.305,,,1.55,0.9,0.510515,1.4,9.36,,,
2021-12-09T00:00:00,1.24,1.15,,0.118657,0.56,5.8,0.87,0.87,,,0.146989,,,,,,,1.45,0.14,0.16,0.305,,,1.55,0.9,0.510515,1.4,9.36,,,
2021-12-10T00:00:00,1.24,1.15,,0.118657,0.56,5.8,0.87,0.87,0.24,,0.146989,,,,,,,1.45,0.14,0.16,0.305,,,1.55,0.9,0.510515,1.4,9.36,,,
2021-12-11T00:00:00,1.24,1.15,,0.118657,0.56,5.8,0.87,0.87,0.24,,0.146989,,,,,,,1.45,0.14,0.16,0.305,,,1.55,0.9,0.510515,1.4,9.36,,,
2021-12-12T00:00:00,1.24,1.15,,0.118657,0.56,5.8,0.87,0.87,0.24,,0.146989,,,,,,,1.45,0.14,0.16,0.305,,,1.55,0.9,0.510515,1.4,9.36,,,
2021-12-13T00:00:00,0.38,0.98,,0.054759,0.45,4.17,0.19,1.11,0.31,,0.150113,,,,,,,2.07,0.14,0.17,0.448,,,1.78,0.67,0.462555,0.54,8.3,,,
2021-12-14T00:00:00,0.38,0.98,,0.054759,0.45,4.17,0.19,1.11,0.31,,0.150113,,,,,,,2.07,0.14,0.17,0.448,,,1.78,0.67,0.462555,0.54,8.3,,,
2021-12-15T00:00:00,0.38,0.98,,0.054759,0.45,4.17,0.19,1.11,0.31,,0.150113,,,,,,,2.07,0.14,0.17,0.448,,,1.78,0.67,0.462555,0.54,8.3,,,
2021-12-16T00:00:00,0.38,0.98,,0.054759,0.45,4.17,0.19,1.11,0.31,,0.150113,,,,,,,2.07,0.14,0.17,0.448,,,1.78,0.67,0.462555,0.54,8.3,,,
2021-12-17T00:00:00,0.38,0.98,,0.054759,0.45,4.17,0.19,1.11,0.31,,0.150113,,,,,,,2.07,0.14,0.17,0.448,,,1.78,0.67,0.462555,0.54,8.3,,,
2021-12-18T00:00:00,0.38,0.98,,0.054759,0.45,4.17,0.19,1.11,0.31,,0.150113,,,,,,,2.07,0.14,,0.448,,,1.78,0.67,0.462555,0.54,8.3,,,
2021-12-19T00:00:00,0.38,0.98,,0.054759,0.45,4.17,0.19,1.11,0.31,,0.150113,,,,,,,2.07,0.14,,0.448,,,1.78,0.67,0.462555,0.54,8.3,,,
2021-12-20T00:00:00,0.73,0.47,,0.255261,0.53,4.22,0.68,0.61,0.33,,0.253039,,,,,,,1.27,0.22,,1.32,,,2.78,1.67,0.562076,0.92,4.09,,,
2021-12-21T00:00:00,0.73,0.47,,0.255261,0.53,4.22,0.68,0.61,0.33,,0.253039,,,,,,,1.27,0.22,0.25,1.32,,,2.78,1.67,0.562076,0.92,4.09,,,
2021-12-22T00:00:00,0.73,0.47,,0.255261,0.53,4.22,0.68,0.61,0.33,,0.253039,,,,,,,1.27,0.22,0.25,1.32,,,2.78,1.67,0.562076,0.92,4.09,,,
2021-12-23T00:00:00,0.73,0.47,,0.255261,0.53,4.22,0.68,0.61,0.33,,0.253039,,,,,,,1.27,0.22,0.25,1.32,,,2.78,1.67,0.562076,0.92,4.09,,,
2021-12-24T00:00:00,0.73,0.47,,0.255261,0.53,4.22,0.68,0.61,0.33,,0.253039,,,,,,,1.27,0.22,0.25,1.32,,,2.78,1.67,0.562076,0.92,4.09,,,
2021-12-25T00:00:00,0.73,0.47,,0.255261,0.53,4.22,0.68,0.61,0.33,,0.253039,,,,,,,1.27,0.22,0.25,1.32,,,2.78,1.67,0.562076,0.92,4.09,,,
2021-12-26T00:00:00,0.73,0.47,,0.255261,0.53,4.22,0.68,0.61,0.33,,0.253039,,,,,,,,0.22,0.25,1.32,,,2.78,1.67,0.562076,0.92,4.09,,,
2021-12-27T00:00:00,0.87,1.06,,0.201203,0.65,2.38,0.68,0.94,0.34,,,,,,,,,0.73,0.23,0.25,1.41,,,1.3,0.92,0.670371,1.7,9.28,,,
2021-12-28T00:00:00,0.87,1.06,,0.201203,0.65,2.38,0.68,0.94,0.34,,,,,,,,,0.73,0.23,0.25,1.41,,,1.3,0.92,0.670371,1.7,9.28,,,
2021-12-29T00:00:00,0.87,1.06,,0.201203,0.65,2.38,0.68,0.94,0.34,,,,,,,,,0.73,0.23,0.25,1.41,,,1.3,0.92,0.670371,1.7,9.28,,,
2021-12-30T00:00:00,0.87,1.06,,0.201203,0.65,2.38,0.68,0.94,0.34,,,,,,,,,0.73,0.23,0.25,1.41,,,1.3,0.92,0.670371,1.7,9.28,,,
2021-12-31T00:00:00,0.87,1.06,,0.201203,0.65,2.38,0.68,0.94,0.34,,,,,,,,,0.73,0.23,,1.41,,,1.3,0.92,0.670371,1.7,9.28,,,
2022-01-01T00:00:00,0.9,1.1,,0.201203,0.65,2.37,0.68,0.94,0.34,,0.34,,,,,,,0.73,0.23,,,,,1.3,0.92,0.670371,,9.28,1.7,,
2022-01-02T00:00:00,0.9,1.1,,0.201203,0.65,2.37,0.68,0.94,0.34,,0.34,,,,,,,0.73,0.23,0.25,,,,1.3,0.92,0.670371,,9.28,1.7,,
2022-01-03T00:00:00,0.17,3.12,,0.594818,0.05,2.76,0.414,0.36,0.1,,,,,,,,,0.67,0.38,,0.278,,,0.649725,0.76,3.483075,,4.65,0.35,,
2022-01-04T00:00:00,0.17,3.12,,0.594818,0.05,2.76,0.414,0.36,0.1,,0.05,,,,,,,0.67,0.38,,0.278,,,0.649725,0.76,3.483075,,4.65,0.35,,
2022-01-05T00:00:00,0.17,3.12,,0.594818,0.05,2.76,0.414,0.36,0.1,,0.05,,,,,,,0.67,0.38,,0.278,,,0.649725,0.76,3.483075,,4.65,0.35,,
2022-01-06T00:00:00,0.17,3.12,,0.594818,0.05,2.76,0.414,0.36,0.1,,0.05,,,,,,,0.67,0.38,0.2,0.278,,,0.649725,0.76,3.483075,,4.65,0.35,,
2022-01-07T00:00:00,0.17,3.12,,0.594818,0.05,2.76,0.414,0.36,0.1,,0.05,,,,,,,0.67,0.38,0.2,0.278,,,0.649725,0.76,3.483075,,4.65,0.35,,
2022-01-08T00:00:00,0.17,3.12,,0.594818,0.05,2.76,0.414,0.36,0.1,,0.05,,,,,,,0.67,0.38,0.2,0.278,,,0.649725,0.76,3.483075,,4.65,0.35,,
2022-01-09T00:00:00,0.17,3.12,,0.594818,0.05,2.76,0.414,0.36,0.1,,0.05,,,,,,,0.67,0.38,0.2,0.278,,,0.649725,0.76,3.483075,,4.65,0.35,,
2022-01-10T00:00:00,0.58,7.51,,0.926528,0.11,3.83,0.35,0.56,0.05,,0.05,,,,,,,1.14,0.35,0.13,0.735,,,0.492484,0.36,5.456745,,9.0,0.82,,
2022-01-11T00:00:00,0.58,7.51,,0.926528,0.11,3.83,0.35,0.56,0.05,,0.05,,,,,,,1.14,0.35,0.13,0.735,,,0.492484,0.36,,,9.0,0.82,,
2022-01-12T00:00:00,0.58,7.51,,0.926528,0.11,3.83,0.35,0.56,0.05,,,,,,,,,1.14,0.35,0.13,0.735,,,0.492484,0.36,,,9.0,0.82,,
2022-01-13T00:00:00,0.58,7.51,,0.926528,0.11,3.83,0.35,0.56,0.05,,0.05,,,,,,,1.14,0.35,0.13,0.735,,,0.492484,0.36,5.456745,,9.0,0.82,,
2022-01-14T00:00:00,0.58,7.51,,0.926528,0.11,3.83,0.35,0.56,0.05,,0.05,,,,,,,1.14,0.35,0.13,0.735,,,0.492484,0.36,5.456745,,9.0,0.82,,
2022-01-15T00:00:00,0.58,7.51,,0.926528,0.11,3.83,0.35,0.56,0.05,,0.05,,,,,,,1.14,0.35,0.13,0.735,,,0.492484,0.36,5.456745,,9.0,0.82,,
2022-01-16T00:00:00,0.58,7.51,,0.926528,0.11,3.83,0.35,0.56,0.05,,0.05,,,,,,,1.14,0.35,0.13,0.735,,,0.492484,0.36,5.456745,,9.0,0.82,,
2022-01-17T00:00:00,0.23,1.77,,0.330161,0.21,2.67,0.23,0.48,0.05,,0.05,,,,,,,0.57,0.15,0.05,0.416,,,0.458904,0.27,3.027519,,6.15,0.15,,
2022-01-18T00:00:00,0.23,1.77,,0.330161,0.21,2.67,0.23,0.48,0.05,,0.05,,,,,,,0.57,0.15,0.05,0.416,,,0.458904,0.27,3.027519,,6.15,0.15,,
2022-01-19T00:00:00,0.23,1.77,,0.330161,0.21,2.67,0.23,0.48,0.05,,0.05,,,,,,,0.57,0.15,0.05,0.416,,,0.458904,0.27,3.027519,,6.15,0.15,,
2022-01-20T00:00:00,0.23,1.77,,0.330161,0.21,2.67,0.23,0.48,0.05,,0.05,,,,,,,0.57,0.15,0.05,0.416,,,0.458904,0.27,3.027519,,6.15,0.15,,
2022-01-21T00:00:00,0.23,1.77,,0.330161,0.21,2.67,0.23,0.48,0.05,,0.05,,,,,,,0.57,0.15,0.05,0.416,,,0.458904,0.27,3.027519,,6.15,0.15,,
2022-01-22T00:00:00,0.23,1.77,,0.330161,0.21,2.67,0.23,0.48,0.05,,0.05,,,,,,,0.57,0.15,0.05,0.416,,,0.458904,0.27,3.027519,,6.15,0.15,,
2022-01-23T00:00:00,0.23,1.77,,0.330161,0.21,2.67,0.23,0.48,0.05,,0.05,,,,,,,0.57,0.15,0.05,0.416,,,0.458904,0.27,3.027519,,6.15,0.15,,
2022-01-24T00:00:00,0.13,1.25,,0.239485,0.05,2.85,0.075,0.6,0.11,,0.21,,,,,,,0.73,0.21,0.12,0.178,,,0.693551,0.73,2.361516,,4.39,0.11,,
2022-01-25T00:00:00,0.13,1.25,,0.239485,0.05,2.85,0.075,0.6,0.11,,0.21,,,,,,,0.73,0.21,0.12,0.178,,,0.693551,0.73,2.361516,,4.39,0.11,,
2022-01-26T00:00:00,0.13,1.25,,0.239485,0.05,2.85,0.075,0.6,0.11,,0.21,,,,,,,0.73,0.21,0.12,0.178,,,0.693551,0.73,2.361516,,4.39,0.11,,
2022-01-27T00:00:00,0.13,1.25,,0.239485,0.05,2.85,0.075,0.6,0.11,,0.21,,,,,,,0.73,0.21,0.12,0.178,,,0.693551,0.73,2.361516,,4.39,0.11,,
2022-01-28T00:00:00,0.13,1.25,,0.239485,0.05,2.85,0.075,0.6,0.11,,0.21,,,,,,,0.73,0.21,0.12,0.178,,,0.693551,0.73,2.361516,,4.39,0.11,,
2022-01-29T00:00:00,0.13,1.25,,0.239485,0.05,2.85,0.075,0.6,0.11,,0.21,,,,,,,0.73,0.21,0.12,0.178,,,0.693551,0.73,2.361516,,4.39,0.11,,
2022-01-30T00:00:00,0.13,1.25,,0.239485,0.05,2.85,0.075,0.6,0.11,,0.21,,,,,,,0.73,0.21,0.12,0.178,,,0.693551,0.73,2.361516,,4.39,0.11,,
2022-01-31T00:00:00,0.05,1.21,,0.755071,0.05,2.68,0.076,0.25,0.05,,0.05,,,,,,,0.51,0.16,0.13,0.184,,,0.564618,0.28,3.425635,,0.69,0.13,,
2022-02-01T00:00:00,0.05,1.21,,0.755071,0.05,,0.076,0.25,0.05,,0.05,,,,,,,0.51,0.16,0.13,0.184,,,0.564618,0.28,3.425635,,0.69,0.13,,
2022-02-02T00:00:00,0.05,1.21,,0.755071,0.05,2.68,0.076,0.25,0.05,,,,,,,,,0.51,0.16,0.13,0.184,,,0.564618,0.28,3.425635,,0.69,0.13,,
2022-02-03T00:00:00,0.05,1.21,,0.755071,0.05,2.68,0.076,0.25,0.05,,0.05,,,,,,,0.51,0.16,0.13,0.184,,,0.564618,0.28,3.425635,,0.69,0.13,,
2022-02-04T00:00:00,0.05,1.21,,0.755071,0.05,2.68,0.076,0.25,0.05,,0.05,,,,,,,0.51,0.16,0.13,0.184,,,0.564618,0.28,3.425635,,0.69,0.13,,
2022-02-05T00:00:00,0.05,1.21,,0.755071,0.05,2.68,0.076,0.25,0.05,,0.05,,,,,,,0.51,0.16,0.13,0.184,,,0.564618,0.28,3.425635,,0.69,0.13,,
2022-02-06T00:00:00,0.05,1.21,,0.755071,0.05,2.68,0.076,0.25,0.05,,0.05,,,,,,,0.51,0.16,0.13,0.184,,,0.564618,0.28,3.425635,,0.69,0.13,,
2022-02-07T00:00:00,0.05,0.78,,0.52327,0.05,1.71,0.446,0.37,0.05,,0.05,,,,,,,0.34,0.11,0.06,0.149,,,0.443507,0.28,1.806414,,0.88,0.1,,
2022-02-08T00:00:00,0.05,0.78,,0.52327,0.05,1.71,0.446,0.37,0.05,,0.05,,,,,,,0.34,0.11,0.06,0.149,,,0.443507,0.28,1.806414,,0.88,0.1,,
2022-02-09T00:00:00,0.05,0.78,,0.52327,0.05,1.71,0.446,0.37,0.05,,0.05,,,,,,,0.34,0.11,0.06,0.149,,,0.443507,0.28,1.806414,,0.88,0.1,,
2022-02-10T00:00:00,0.05,0.78,,0.52327,0.05,1.71,0.446,0.37,0.05,,0.05,,,,,,,0.34,0.11,0.06,0.149,,,0.443507,0.28,1.806414,,0.88,0.1,,
2022-02-11T00:00:00,0.05,0.78,,0.52327,0.05,1.71,0.446,0.37,0.05,,0.05,,,,,,,0.34,0.11,0.06,0.149,,,0.443507,0.28,1.806414,,0.88,0.1,,
2022-02-12T00:00:00,0.05,0.78,,0.52327,0.05,1.71,0.446,0.37,0.05,,0.05,,,,,,,0.34,0.11,0.06,0.149,,,0.443507,0.28,1.806414,,0.88,0.1,,
2022-02-13T00:00:00,0.05,0.78,,0.52327,0.05,1.71,0.446,0.37,0.05,,0.05,,,,,,,0.34,0.11,0.06,0.149,,,0.443507,0.28,1.806414,,0.88,0.1,,
2022-02-14T00:00:00,0.11,1.22,,0.618858,0.05,2.02,0.407,0.46,0.05,,0.05,,,,,,,0.41,0.2,0.21,0.14,,,0.57306,0.05,3.322748,,0.77,0.05,,
2022-02-15T00:00:00,0.11,1.22,,0.618858,0.05,2.02,0.407,0.46,0.05,,0.05,,,,,,,0.41,0.2,0.21,0.14,,,0.57306,0.05,3.322748,,0.77,0.05,,
2022-02-16T00:00:00,0.11,1.22,,0.618858,0.05,,0.407,0.46,0.05,,0.05,,,,,,,0.41,0.2,0.21,0.14,,,0.57306,0.05,3.322748,,0.77,0.05,,
2022-02-17T00:00:00,0.11,1.22,,0.618858,0.05,2.02,0.407,0.46,0.05,,0.05,,,,,,,0.41,0.2,,0.14,,,0.57306,0.05,3.322748,,0.77,0.05,,
2022-02-18T00:00:00,0.11,1.22,,0.618858,0.05,2.02,0.407,0.46,0.05,,0.05,,,,,,,0.41,0.2,0.21,0.14,,,0.57306,0.05,3.322748,,0.77,0.05,,
2022-02-19T00:00:00,0.11,1.22,,,0.05,2.02,0.407,0.46,0.05,,0.05,,,,,,,0.41,0.2,0.21,0.14,,,0.57306,0.05,3.322748,,0.77,0.05,,
2022-02-20T00:00:00,0.11,1.22,,,0.05,2.02,0.407,0.46,0.05,,0.05,,,,,,,0.41,0.2,0.21,0.14,,,0.57306,0.05,3.322748,,0.77,0.05,,
2022-02-21T00:00:00,0.13,1.53,,,0.16,2.58,0.117,0.35,0.05,,0.05,,,,,,,0.52,0.05,0.1,0.27,,,0.863255,0.05,4.612663,,2.42,0.05,,
2022-02-22T00:00:00,0.13,1.53,,,0.16,2.58,0.117,0.35,0.05,,0.05,,,,,,,0.52,0.05,0.1,0.27,,,0.863255,0.05,4.612663,,2.42,0.05,,
2022-02-23T00:00:00,0.13,1.53,,0.677792,0.16,2.58,0.117,0.35,0.05,,0.05,,,,,,,0.52,0.05,0.1,0.27,,,0.863255,0.05,4.612663,,2.42,0.05,,
2022-02-24T00:00:00,0.13,1.53,,0.677792,0.16,2.58,0.117,0.35,0.05,,0.05,,,,,,,0.52,0.05,0.1,0.27,,,0.863255,0.05,4.612663,,2.42,0.05,,
2022-02-25T00:00:00,0.13,1.53,,0.677792,0.16,2.58,0.117,0.35,0.05,,0.05,,,,,,,0.52,0.05,0.1,0.27,,,0.863255,0.05,4.612663,,2.42,0.05,,
2022-02-26T00:00:00,0.13,1.53,,0.677792,0.16,2.58,0.117,0.35,0.05,,0.05,,,,,,,0.52,0.05,0.1,0.27,,,0.863255,0.05,4.612663,,2.42,0.05,,
2022-02-27T00:00:00,0.13,1.53,,0.677792,0.16,2.58,0.117,0.35,0.05,,0.05,,,,,,,0.52,0.05,0.1,0.27,,,0.863255,0.05,4.612663,,2.42,0.05,,
2022-02-28T00:00:00,0.55,,,0.445075,0.05,3.16,0.231,0.71,0.05,,0.05,,,,,,,0.93,0.26,0.08,1.57,,,0.644527,0.72,7.065209,,6.97,0.22,,
2022-03-01T00:00:00,0.55,,,0.445075,0.05,3.16,0.231,0.71,0.05,,0.05,,,,,,,0.93,0.26,0.08,1.57,,,0.644527,0.72,7.065209,,6.97,0.22,,
2022-03-02T00:00:00,0.55,,,0.445075,0.05,3.16,0.231,0.71,0.05,,0.05,,,,,,,0.93,0.26,0.08,1.57,,,0.644527,0.72,7.065209,,6.97,0.22,,
2022-03-03T00:00:00,0.55,,,0.445075,0.05,3.16,0.231,0.71,0.05,,0.05,,,,,,,0.93,0.26,0.08,1.57,,,0.644527,0.72,7.065209,,6.97,0.22,,
2022-03-04T00:00:00,0.55,,,0.445075,0.05,3.16,0.231,0.71,0.05,,0.05,,,,,,,0.93,0.26,0.08,1.57,,,0.644527,0.72,7.065209,,6.97,0.22,,
2022-03-05T00:00:00,0.55,,,0.445075,0.05,3.16,0.231,0.71,0.05,,0.05,,,,,,,0.93,0.26,0.08,1.57,,,0.644527,0.72,7.065209,,6.97,0.22,,
2022-03-06T00:00:00,0.55,,,0.445075,0.05,3.16,0.231,0.71,0.05,,0.05,,,,,,,0.93,0.26,0.08,1.57,,,0.644527,0.72,7.065209,,6.97,0.22,,
2022-03-07T00:00:00,0.63,,,0.423732,0.13,3.58,0.407,0.53,0.05,,0.17,,,,,,,0.78,0.21,0.1,0.474,,,0.487322,0.76,4.999948,,5.5,0.11,,
2022-03-08T00:00:00,0.63,,,0.423732,0.13,3.58,0.407,0.53,0.05,,0.17,,,,,,,0.78,0.21,0.1,0.474,,,0.487322,0.76,4.999948,,5.5,0.11,,
2022-03-09T00:00:00,0.63,,,0.423732,0.13,3.58,0.407,0.53,0.05,,0.17,,,,,,,0.78,0.21,0.1,0.474,,,0.487322,0.76,4.999948,,5.5,0.11,,
2022-03-10T00:00:00,0.63,,,0.423732,0.13,3.58,0.407,0.53,0.05,,0.17,,,,,,,0.78,0.21,0.1,0.474,,,0.487322,0.76,4.999948,,5.5,0.11,,
2022-03-11T00:00:00,0.63,,,0.423732,0.13,3.58,0.407,0.53,0.05,,0.17,,,,,,,0.78,0.21,0.1,0.474,,,0.487322,,4.999948,,5.5,0.11,,
2022-03-12T00:00:00,0.63,,,0.423732,0.13,3.58,0.407,0.53,0.05,,0.17,,,,,,,0.78,0.21,0.1,0.474,,,0.487322,0.76,4.999948,,5.5,0.11,,
2022-03-13T00:00:00,0.63,,,0.423732,0.13,3.58,0.407,0.53,0.05,,0.17,,,,,,,0.78,0.21,0.1,0.474,,,0.487322,0.76,4.999948,,5.5,0.11,,
2022-03-14T00:00:00,0.35,3.38,,0.434265,0.19,2.58,0.716,0.46,0.05,,,,,,,,,0.62,0.19,0.08,0.659,,,0.636849,0.05,6.719449,,2.7,0.05,,
2022-03-15T00:00:00,0.35,3.38,,0.434265,0.19,2.58,0.716,0.46,0.05,,0.15,,,,,,,0.62,0.19,0.08,0.659,,,0.636849,0.05,6.719449,,2.7,0.05,,
2022-03-16T00:00:00,0.35,3.38,,0.434265,0.19,2.58,0.716,0.46,0.05,,0.15,,,,,,,0.62,0.19,0.08,0.659,,,0.636849,0.05,6.719449,,2.7,0.05,,
2022-03-17T00:00:00,0.35,3.38,,0.434265,0.19,2.58,0.716,0.46,0.05,,0.15,,,,,,,0.62,0.19,0.08,0.659,,,0.636849,0.05,6.719449,,2.7,0.05,,
2022-03-18T00:00:00,0.35,3.38,,0.434265,0.19,2.58,0.716,0.46,0.05,,0.15,,,,,,,0.62,0.19,0.08,0.659,,,0.636849,0.05,6.719449,,2.7,0.05,,
2022-03-19T00:00:00,0.35,3.38,,0.434265,0.19,2.58,0.716,0.46,0.05,,0.15,,,,,,,0.62,0.19,0.08,0.659,,,0.636849,0.05,6.719449,,2.7,0.05,,
2022-03-20T00:00:00,0.35,3.38,,0.434265,0.19,2.58,0.716,0.46,0.05,,0.15,,,,,,,0.62,0.19,0.08,0.659,,,0.636849,0.05,6.719449,,2.7,0.05,,
2022-03-21T00:00:00,0.59,4.36,,0.512853,0.19,2.19,0.0907,0.57,0.05,,0.05,,,,,,,0.78,0.05,0.07,2.28,,,0.742623,0.12,3.823425,,7.56,0.14,,
2022-03-22T00:00:00,0.59,4.36,,0.512853,0.19,2.19,0.0907,0.57,0.05,,0.05,,,,,,,0.78,0.05,0.07,2.28,,,0.742623,0.12,3.823425,,7.56,0.14,,
2022-03-23T00:00:00,0.59,4.36,,0.512853,0.19,2.19,0.0907,0.57,0.05,,0.05,,,,,,,0.78,0.05,0.07,2.28,,,0.742623,0.12,3.823425,,7.56,0.14,,
2022-03-24T00:00:00,0.59,4.36,,0.512853,0.19,2.19,0.0907,0.57,0.05,,0.05,,,,,,,0.78,0.05,0.07,2.28,,,0.742623,0.12,3.823425,,7.56,0.14,,
2022-03-25T00:00:00,0.59,4.36,,0.512853,0.19,2.19,0.0907,0.57,0.05,,0.05,,,,,,,0.78,0.05,0.07,2.28,,,0.742623,,3.823425,,7.56,0.14,,
2022-03-26T00:00:00,0.59,4.36,,0.512853,0.19,2.19,0.0907,0.57,0.05,,0.05,,,,,,,0.78,0.05,0.07,2.28,,,0.742623,0.12,3.823425,,7.56,0.14,,
2022-03-27T00:00:00,0.59,4.36,,0.512853,0.19,2.19,0.0907,0.57,0.05,,0.05,,,,,,,0.78,0.05,0.07,2.28,,,0.742623,0.12,3.823425,,7.56,0.14,,
2022-03-28T00:00:00,0.19,1.05,,0.124192,0.05,0.83,0.0469,0.2,0.05,,0.05,,,,,,,0.4,0.05,0.04,1.34,,,0.206268,0.14,1.841461,,0.4,0.05,,
2022-03-29T00:00:00,0.19,1.05,,0.124192,0.05,0.83,0.0469,0.2,0.05,,0.05,,,,,,,0.4,0.05,0.04,1.34,,,0.206268,0.14,1.841461,,0.4,0.05,,
2022-03-30T00:00:00,0.19,1.05,,0.124192,0.05,0.83,0.0469,0.2,0.05,,0.05,,,,,,,0.4,0.05,0.04,1.34,,,0.206268,0.14,1.841461,,0.4,0.05,,
2022-03-31T00:00:00,0.19,1.05,,0.124192,0.05,0.83,0.0469,0.2,0.05,,0.05,,,,,,,0.4,0.05,0.04,1.34,,,0.206268,0.14,1.841461,,0.4,0.05,,
2022-04-01T00:00:00,0.19,1.05,,0.124192,0.05,0.83,0.0469,0.2,0.05,,0.05,,,,,,,0.4,0.05,0.04,1.34,,,0.206268,0.14,1.841461,,0.4,0.05,,
2022-04-02T00:00:00,0.19,1.05,,0.124192,0.05,0.83,0.0469,0.2,0.05,,0.05,,,,,,,0.4,0.05,0.04,1.34,,,0.206268,0.14,1.841461,,0.4,0.05,,
2022-04-03T00:00:00,0.19,1.05,,0.124192,0.05,0.83,0.0469,0.2,0.05,,0.05,,,,,,,0.4,0.05,0.04,1.34,,,0.206268,0.14,1.841461,,0.4,0.05,,
2022-04-04T00:00:00,0.21,0.12,,0.16546,0.05,1.05,0.0645,0.05,0.05,,0.05,,,,,,,0.31,0.05,0.04,0.143,,,0.11431,0.13,1.593563,,0.24,0.05,,
2022-04-05T00:00:00,0.21,0.12,,0.16546,0.05,1.05,0.0645,0.05,0.05,,0.05,,,,,,,0.31,0.05,0.04,0.143,,,0.11431,0.13,1.593563,,0.24,0.05,,
2022-04-06T00:00:00,0.21,0.12,,0.16546,0.05,1.05,0.0645,0.05,0.05,,0.05,,,,,,,0.31,0.05,0.04,0.143,,,0.11431,0.13,1.593563,,0.24,0.05,,
2022-04-07T00:00:00,0.21,0.12,,0.16546,0.05,1.05,0.0645,0.05,0.05,,0.05,,,,,,,0.31,0.05,0.04,0.143,,,0.11431,0.13,1.593563,,0.24,0.05,,
2022-04-08T00:00:00,0.21,0.12,,0.16546,0.05,1.05,0.0645,0.05,0.05,,0.05,,,,,,,0.31,0.05,0.04,0.143,,,0.11431,0.13,1.593563,,0.24,0.05,,
2022-04-09T00:00:00,0.21,0.12,,0.16546,0.05,1.05,0.0645,0.05,0.05,,0.05,,,,,,,0.31,0.05,0.04,0.143,,,0.11431,0.13,1.593563,,0.24,0.05,,
2022-04-10T00:00:00,0.21,0.12,,0.16546,0.05,1.05,0.0645,0.05,0.05,,0.05,,,,,,,0.31,0.05,0.04,0.143,,,0.11431,0.13,1.593563,,0.24,0.05,,
