Time,DsOsieczow21-BaA(PM10)-24g,DsWrocWybCon-BaA(PM10)-24g,KpCiechTezni-BaA(PM10)-24g,KpZielBoryTu-BaA(PM10)-24g,LbLubSliwins-BaA(PM10)-24g,LdLodzLegion-BaA(PM10)-24g,LuZielKrotka-BaA(PM10)-24g,MpKrakBujaka-BaA(PM10)-24g,MzWarAKrzywo-BaA(PM10)-24g,OpOpoleOsAKr-BaA(PM10)-24g,PdBialWaszyn-BaA(PM10)-24g,PdSuwPulaski-BaA(PM10)-24g,PkJasloSikor-BaA(PM10)-24g,PmGdaLecz08m-BaA(PM10)-24g,PmKosTargo12-BaA(PM10)-24g,PmWejhPlWejh-BaA(PM10)-24g,SkKielJagiel-BaA(PM10)-24g,SlKatoKossut-BaA(PM10)-24g,WmOlsPuszkin-BaA(PM10)-24g,WmPuszczaBor-BaA(PM10)-24g,WpPilaKusoci-BaA(PM10)-24g,ZpSzczAndr01-BaA(PM10)-24g,PdSuwPulaskp-BaA(PM10)-24g,SkKielTargow-BaA(PM10)-24g,PkRzeszRejta-BaA(PM10)-24g,KpNaklWawrzy-BaA(PM10)-24g,PmGdaLeczk81-BaA(PM10)-24g,ZpSzczAndrze-BaA(PM10)-24g,PmGdaLeczkow-BaA(PM10)-24g,PdBialPPiech-BaA(PM10)-24g,WpPoznSzyman-BaA(PM10)-24g
2018-09-29T00:00:00,0.822,0.548,0.839698,0.215197,0.35,0.481351,0.57,1.14,0.67385,1.244,0.438089,,0.92,0.3,1.6,0.61,,1.98,0.27,0.1,,,0.540065,,,,,,,,
2018-09-30T00:00:00,0.822,0.548,0.839698,0.215197,0.35,0.481351,0.57,1.14,0.67385,1.244,0.438089,,0.92,0.3,1.6,0.61,,1.98,0.27,0.1,,,0.540065,,,,,,,,
2018-10-01T00:00:00,1.345,0.779,1.523752,0.269812,0.89,0.569156,0.55,1.77,0.71533,0.968,0.733087,,1.13,0.49,2.6,0.6,,2.3,0.7,0.3,,0.4,1.995808,,,,,,,,
2018-10-02T00:00:00,1.345,0.779,1.523752,0.269812,0.89,0.569156,0.55,1.77,0.71533,0.968,0.733087,,1.13,0.49,2.6,0.6,,2.3,0.7,0.3,,0.4,1.995808,,,,,,,,
2018-10-03T00:00:00,1.345,0.779,1.523752,0.269812,0.89,0.569156,0.55,1.77,0.71533,,0.733087,,1.13,0.49,2.6,0.6,,2.3,0.7,0.3,,0.4,1.995808,,,,,,,,
2018-10-04T00:00:00,1.345,0.779,1.523752,0.269812,0.89,0.569156,0.55,1.77,0.71533,0.968,0.733087,,1.13,0.49,2.6,0.6,,2.3,0.7,0.3,,0.4,1.995808,,,,,,,,
2018-10-05T00:00:00,1.345,0.779,1.523752,0.269812,0.89,0.569156,0.55,1.77,0.71533,0.968,0.733087,,1.13,0.49,2.6,0.6,,2.3,0.7,0.3,,0.4,1.995808,,,,,,,,
2018-10-06T00:00:00,1.345,0.779,1.523752,0.269812,0.89,0.569156,0.55,1.77,0.71533,0.968,0.733087,,1.13,0.49,2.6,0.6,,2.3,0.7,0.3,,0.4,1.995808,,,,,,,,
2018-10-07T00:00:00,1.345,0.779,1.523752,0.269812,0.89,0.569156,0.55,1.77,0.71533,0.968,0.733087,,1.13,0.49,2.6,0.6,,2.3,0.7,0.3,,0.4,1.995808,,,,,,,,
2018-10-08T00:00:00,0.884,1.966,1.565439,0.408097,1.28,0.509234,0.58,2.05,0.79825,1.971,0.857484,,1.48,0.85,3.7,2.1,,2.24,0.74,0.24,3.72,,1.708917,,,,,,,,
2018-10-09T00:00:00,0.884,1.966,1.565439,0.408097,1.28,0.509234,0.58,2.05,0.79825,1.971,0.857484,,1.48,,3.7,2.1,,2.24,0.74,0.24,3.72,,1.708917,,,,,,,,
2018-10-10T00:00:00,0.884,1.966,1.565439,0.408097,1.28,0.509234,0.58,2.05,0.79825,1.971,0.857484,,,,3.7,2.1,,2.24,0.74,0.24,3.72,,1.708917,,,,,,,,
2018-10-11T00:00:00,0.884,1.966,1.565439,0.408097,1.28,0.509234,0.58,2.05,0.79825,1.971,0.857484,,1.48,,3.7,2.1,,2.24,0.74,0.24,3.72,,1.708917,,,,,,,,
2018-10-12T00:00:00,0.884,1.966,1.565439,0.408097,1.28,0.509234,0.58,2.05,0.79825,1.971,0.857484,,,0.85,3.7,2.1,,2.24,0.74,0.24,3.72,,1.708917,,,,,,,,
2018-10-13T00:00:00,0.884,1.966,1.565439,0.408097,1.28,0.509234,0.58,2.05,0.79825,1.971,0.857484,,1.48,0.85,3.7,2.1,,2.24,0.74,0.24,3.72,,1.708917,,,,,,,,
2018-10-14T00:00:00,0.884,1.966,1.565439,0.408097,1.28,0.509234,0.58,2.05,0.79825,1.971,0.857484,,1.48,0.85,3.7,2.1,,2.24,0.74,0.24,3.72,,1.708917,,,,,,,,
2018-10-15T00:00:00,1.424,1.33,4.001729,0.431155,2.61,0.733312,0.87,2.85,0.5857,1.814,1.957633,,2.06,1.2,6.8,,,3.18,1.0,0.26,,1.15,3.363553,,,,,,,,
2018-10-16T00:00:00,1.424,1.33,4.001729,0.431155,2.61,0.733312,0.87,2.85,0.5857,,1.957633,,2.06,1.2,6.8,2.2,,3.18,1.0,0.26,,1.15,3.363553,,,,,,,,
2018-10-17T00:00:00,1.424,1.33,4.001729,0.431155,2.61,0.733312,0.87,2.85,0.5857,1.814,1.957633,,2.06,1.2,6.8,2.2,,3.18,1.0,0.26,,1.15,3.363553,,,,,,,,
2018-10-18T00:00:00,1.424,1.33,4.001729,0.431155,2.61,0.733312,0.87,2.85,0.5857,1.814,1.957633,,2.06,1.2,6.8,2.2,,3.18,1.0,0.26,,1.15,3.363553,,,,,,,,
2018-10-19T00:00:00,1.424,1.33,4.001729,0.431155,2.61,0.733312,0.87,2.85,0.5857,1.814,1.957633,,2.06,1.2,6.8,2.2,,3.18,1.0,0.26,,1.15,3.363553,,,,,,,,
2018-10-20T00:00:00,1.424,1.33,4.001729,0.431155,2.61,0.733312,0.87,2.85,0.5857,1.814,1.957633,,2.06,1.2,6.8,2.2,,3.18,1.0,0.26,,1.15,3.363553,,,,,,,,
2018-10-21T00:00:00,1.424,1.33,4.001729,0.431155,2.61,0.733312,0.87,2.85,0.5857,1.814,1.957633,,2.06,1.2,6.8,2.2,,3.18,1.0,0.26,,1.15,3.363553,,,,,,,,
2018-10-22T00:00:00,0.537,1.369,0.844949,0.210384,1.31,1.014312,0.56,2.81,0.81895,1.244,0.657407,,1.77,0.33,2.9,1.0,,2.87,0.38,0.23,2.5,1.15,0.944265,,,,,,,,
2018-10-23T00:00:00,0.537,1.369,0.844949,0.210384,1.31,1.014312,0.56,2.81,0.81895,1.244,0.657407,,1.77,0.33,2.9,1.0,,2.87,0.38,0.23,2.5,,0.944265,,,,,,,,
2018-10-24T00:00:00,0.537,1.369,0.844949,0.210384,1.31,1.014312,0.56,2.81,0.81895,1.244,0.657407,,1.77,0.33,2.9,1.0,,2.87,0.38,0.23,2.5,,0.944265,,,,,,,,
2018-10-25T00:00:00,0.537,1.369,0.844949,0.210384,1.31,1.014312,0.56,2.81,0.81895,1.244,0.657407,,1.77,0.33,2.9,1.0,,2.87,0.38,0.23,2.5,,0.944265,,,,,,,,
2018-10-26T00:00:00,0.537,1.369,0.844949,0.210384,1.31,1.014312,0.56,2.81,0.81895,1.244,0.657407,,,0.33,2.9,1.0,,2.87,0.38,0.23,2.5,,0.944265,,,,,,,,
2018-10-27T00:00:00,0.537,1.369,0.844949,0.210384,1.31,1.014312,0.56,2.81,0.81895,1.244,0.657407,,1.77,0.33,2.9,1.0,,2.87,0.38,0.23,2.5,,0.944265,,,,,,,,
2018-10-28T00:00:00,0.537,1.369,0.844949,0.210384,1.31,1.014312,0.56,2.81,0.81895,1.244,0.657407,,,0.33,2.9,1.0,,2.87,0.38,0.23,2.5,,0.944265,,,,,,,,
2018-10-29T00:00:00,1.233,1.81,4.18843,0.68698,2.41,1.422273,1.23,2.1,0.58056,1.4,0.536613,,,1.6,9.1,2.6,,1.25,0.99,0.23,,2.4,1.983388,,,,,,,,
2018-10-30T00:00:00,1.233,1.81,4.18843,0.68698,2.41,1.422273,1.23,2.1,0.58056,1.4,0.536613,,0.442,1.6,9.1,2.6,,1.25,0.99,0.23,,2.4,1.983388,,,,,,,,
2018-10-31T00:00:00,1.233,1.81,4.18843,0.68698,2.41,1.422273,1.23,2.1,0.58056,1.4,0.536613,,0.442,1.6,9.1,2.6,,1.25,0.99,0.23,,2.4,1.983388,,,,,,,,
2018-11-01T00:00:00,1.233,1.81,4.18843,0.68698,2.41,1.422273,1.23,2.1,0.58056,1.4,0.536613,,0.442,1.6,9.1,2.6,,1.25,0.99,0.23,,2.4,1.983388,,,,,,,,
2018-11-02T00:00:00,1.233,1.81,4.18843,0.68698,2.41,1.422273,1.23,2.1,0.58056,1.4,0.536613,,0.442,1.6,9.1,2.6,,1.25,0.99,0.23,,2.4,1.983388,,,,,,,,
2018-11-03T00:00:00,1.233,1.81,4.18843,0.68698,2.41,1.422273,1.23,2.1,0.58056,1.4,0.536613,,0.442,1.6,9.1,2.6,,1.25,0.99,0.23,,2.4,1.983388,,,,,,,,
2018-11-04T00:00:00,1.233,1.81,4.18843,0.68698,2.41,1.422273,1.23,2.1,0.58056,1.4,0.536613,,0.442,1.6,9.1,2.6,,1.25,0.99,0.23,,2.4,1.983388,,,,,,,,
2018-11-05T00:00:00,3.441,3.76,1.990549,0.919816,9.05,3.12474,1.99,2.1,2.19786,4.665,1.684476,,1.74,2.1,3.2,4.4,,7.52,1.27,0.7,0.953,,2.915855,,,,,,,,
2018-11-06T00:00:00,3.441,3.76,1.990549,0.919816,9.05,3.12474,1.99,11.63,2.19786,4.665,1.684476,,1.74,2.1,3.2,4.4,,7.52,1.27,0.7,0.953,,2.915855,,,,,,,,
2018-11-07T00:00:00,3.441,3.76,1.990549,0.919816,9.05,3.12474,1.99,11.63,2.19786,4.665,1.684476,,,2.1,3.2,4.4,,7.52,1.27,0.7,0.953,,2.915855,,,,,,,,
2018-11-08T00:00:00,3.441,3.76,1.990549,0.919816,9.05,3.12474,1.99,11.63,2.19786,4.665,1.684476,,1.74,2.1,3.2,4.4,,7.52,1.27,0.7,0.953,,2.915855,,,,,,,,
2018-11-09T00:00:00,3.441,3.76,1.990549,0.919816,9.05,3.12474,1.99,11.63,2.19786,4.665,1.684476,,1.74,2.1,3.2,4.4,,7.52,1.27,0.7,0.953,,2.915855,,,,,,,,
2018-11-10T00:00:00,3.441,3.76,1.990549,0.919816,9.05,3.12474,1.99,11.63,2.19786,4.665,1.684476,,1.74,2.1,3.2,4.4,,7.52,1.27,0.7,0.953,,2.915855,,,,,,,,
2018-11-11T00:00:00,3.441,3.76,1.990549,0.919816,9.05,3.12474,1.99,11.63,2.19786,4.665,1.684476,,1.74,2.1,3.2,,,7.52,1.27,0.7,0.953,,2.915855,,,,,,,,
2018-11-12T00:00:00,4.001,4.99,3.981009,1.010214,6.87,3.575,5.43,11.63,4.33866,4.147,2.03587,,1.78,2.3,13.0,,,5.2,2.15,0.4,,4.61,1.484468,,,,,,,,
2018-11-13T00:00:00,4.001,4.99,3.981009,1.010214,6.87,3.575,5.43,9.5,4.33866,4.147,2.03587,,,2.3,13.0,5.6,,5.2,2.15,0.4,,4.61,1.484468,,,,,,,,
2018-11-14T00:00:00,4.001,4.99,3.981009,1.010214,6.87,3.575,5.43,9.5,4.33866,4.147,2.03587,,1.78,2.3,13.0,5.6,,5.2,2.15,0.4,,4.61,1.484468,,,,,,,,
2018-11-15T00:00:00,4.001,4.99,3.981009,1.010214,6.87,3.575,5.43,9.5,4.33866,4.147,2.03587,,1.78,2.3,13.0,5.6,,5.2,2.15,0.4,,4.61,1.484468,,,,,,,,
2018-11-16T00:00:00,4.001,4.99,3.981009,1.010214,6.87,3.575,5.43,9.5,4.33866,4.147,2.03587,,1.78,2.3,13.0,5.6,,5.2,2.15,0.4,,4.61,1.484468,,,,,,,,
2018-11-17T00:00:00,4.001,4.99,3.981009,1.010214,6.87,3.575,5.43,9.5,4.33866,4.147,2.03587,,,2.3,13.0,5.6,,5.2,2.15,0.4,,4.61,1.484468,,,,,,,,
2018-11-18T00:00:00,4.001,4.99,3.981009,1.010214,6.87,3.575,5.43,9.5,4.33866,4.147,2.03587,,,2.3,13.0,5.6,,5.2,2.15,0.4,,4.61,1.484468,,,,,,,,
2018-11-19T00:00:00,5.264,6.44,4.903869,1.604577,9.12,6.431299,5.64,9.5,4.48402,7.516,1.354725,,,4.3,9.7,8.3,,4.65,,0.56,0.765,,1.49285,,,,,,,,
2018-11-20T00:00:00,5.264,6.44,4.903869,1.604577,9.12,6.431299,5.64,7.85,4.48402,7.516,1.354725,,2.39,4.3,9.7,8.3,,4.65,,0.56,0.765,,1.49285,,,,,,,,
2018-11-21T00:00:00,5.264,6.44,4.903869,1.604577,9.12,6.431299,5.64,7.85,4.48402,7.516,1.354725,,2.39,4.3,9.7,8.3,,4.65,,0.56,0.765,,1.49285,,,,,,,,
2018-11-22T00:00:00,5.264,6.44,4.903869,1.604577,9.12,6.431299,5.64,7.85,4.48402,7.516,1.354725,,2.39,4.3,9.7,8.3,,4.65,,0.56,0.765,,1.49285,,,,,,,,
2018-11-23T00:00:00,5.264,6.44,4.903869,1.604577,9.12,6.431299,5.64,7.85,4.48402,7.516,1.354725,,2.39,4.3,9.7,8.3,,4.65,,0.56,0.765,,1.49285,,,,,,,,
2018-11-24T00:00:00,5.264,6.44,4.903869,1.604577,9.12,6.431299,5.64,7.85,4.48402,7.516,1.354725,,2.39,4.3,9.7,8.3,,4.65,,0.56,0.765,,1.49285,,,,,,,,
2018-11-25T00:00:00,5.264,6.44,4.903869,1.604577,9.12,6.431299,5.64,7.85,4.48402,7.516,1.354725,,2.39,4.3,9.7,8.3,,4.65,,0.56,0.765,,1.49285,,,,,,,,
2018-11-26T00:00:00,7.263,11.1,7.143057,2.616893,11.23,6.811039,8.18,7.85,7.2315,6.998,3.402514,,,4.5,5.0,9.5,,9.92,,2.14,,6.74,5.809088,,,,,,,,
2018-11-27T00:00:00,7.263,11.1,7.143057,2.616893,11.23,6.811039,8.18,13.81,7.2315,6.998,3.402514,,3.98,4.5,5.0,9.5,,9.92,,2.14,,6.74,5.809088,,,,,,,,
2018-11-28T00:00:00,7.263,11.1,7.143057,2.616893,11.23,6.811039,8.18,13.81,7.2315,6.998,3.402514,,3.98,4.5,5.0,9.5,,9.92,,2.14,,6.74,5.809088,,,,,,,,
2018-11-29T00:00:00,7.263,11.1,7.143057,2.616893,11.23,6.811039,8.18,13.81,7.2315,6.998,3.402514,,3.98,4.5,5.0,9.5,,9.92,,2.14,,6.74,5.809088,,,,,,,,
2018-11-30T00:00:00,7.263,11.1,7.143057,2.616893,11.23,6.811039,8.18,13.81,7.2315,6.998,3.402514,,,4.5,5.0,9.5,,9.92,,2.14,,6.74,5.809088,,,,,,,,
2018-12-01T00:00:00,7.263,11.1,7.143057,2.616893,11.23,6.811039,8.18,13.81,7.2315,6.998,3.402514,,,4.5,5.0,9.5,,9.92,,2.14,,6.74,5.809088,,,,,,,,
2018-12-02T00:00:00,7.263,11.1,7.143057,2.616893,11.23,6.811039,8.18,13.81,7.2315,6.998,3.402514,,3.98,4.5,5.0,9.5,,9.92,,2.14,,6.74,5.809088,,,,,,,,
2018-12-03T00:00:00,1.552,4.549,6.080449,3.119498,2.66,5.147091,3.02,10.05,4.70654,6.48,0.871517,,3.93,2.3,4.6,2.7,,7.21,,1.65,,,2.270477,,,,,,,,
2018-12-04T00:00:00,1.552,4.549,6.080449,3.119498,2.66,5.147091,3.02,10.05,4.70654,6.48,0.871517,,3.93,2.3,4.6,2.7,,7.21,,1.65,,,2.270477,,,,,,,,
2018-12-05T00:00:00,1.552,4.549,6.080449,3.119498,2.66,5.147091,3.02,10.05,4.70654,6.48,0.871517,,3.93,2.3,4.6,2.7,,7.21,,1.65,,,2.270477,,,,,,,,
2018-12-06T00:00:00,1.552,4.549,6.080449,3.119498,2.66,5.147091,3.02,10.05,4.70654,6.48,0.871517,,3.93,2.3,4.6,2.7,,7.21,2.54,1.65,,,2.270477,,,,,,,,
2018-12-07T00:00:00,1.552,4.549,6.080449,3.119498,2.66,5.147091,3.02,10.05,4.70654,6.48,0.871517,,3.93,2.3,4.6,2.7,,7.21,2.54,,,,2.270477,,,,,,,,
2018-12-08T00:00:00,1.552,4.549,6.080449,3.119498,2.66,5.147091,3.02,10.05,4.70654,6.48,0.871517,,3.93,2.3,4.6,2.7,,7.21,2.54,1.65,,,2.270477,,,,,,,,
2018-12-09T00:00:00,1.552,4.549,6.080449,3.119498,2.66,5.147091,3.02,10.05,4.70654,6.48,0.871517,,3.93,2.3,4.6,2.7,,7.21,2.54,1.65,,,2.270477,,,,,,,,
2018-12-10T00:00:00,1.835,5.034,4.535681,1.895235,3.83,4.773922,4.37,10.5,1.61207,3.888,1.055027,,4.36,1.4,11.0,16.0,,8.77,1.34,0.57,3.34,3.07,1.177784,,,,,,,,
2018-12-11T00:00:00,1.835,5.034,4.535681,1.895235,3.83,4.773922,4.37,10.5,1.61207,3.888,1.055027,,4.36,1.4,11.0,16.0,,8.77,1.34,0.57,3.34,3.07,1.177784,,,,,,,,
2018-12-12T00:00:00,1.835,5.034,4.535681,1.895235,3.83,4.773922,4.37,10.5,1.61207,3.888,1.055027,,4.36,1.4,11.0,16.0,,8.77,1.34,0.57,3.34,3.07,1.177784,,,,,,,,
2018-12-13T00:00:00,1.835,5.034,4.535681,1.895235,3.83,4.773922,4.37,10.5,1.61207,3.888,1.055027,,4.36,1.4,11.0,16.0,,8.77,1.34,0.57,3.34,3.07,1.177784,,,,,,,,
2018-12-14T00:00:00,1.835,5.034,4.535681,1.895235,3.83,4.773922,4.37,10.5,1.61207,3.888,1.055027,,4.36,1.4,11.0,16.0,,8.77,1.34,0.57,3.34,3.07,1.177784,,,,,,,,
2018-12-15T00:00:00,1.835,5.034,4.535681,1.895235,3.83,4.773922,4.37,10.5,1.61207,3.888,1.055027,,4.36,1.4,11.0,16.0,,8.77,1.34,0.57,3.34,3.07,1.177784,,,,,,,,
2018-12-16T00:00:00,1.835,5.034,4.535681,1.895235,3.83,4.773922,4.37,10.5,1.61207,3.888,1.055027,,4.36,1.4,11.0,16.0,,8.77,1.34,0.57,3.34,3.07,1.177784,,,,,,,,
2018-12-17T00:00:00,5.286,8.378,11.487121,4.898604,5.35,5.80561,7.03,25.24,8.55147,10.108,1.395592,,6.2,4.9,7.4,19.0,,14.28,4.12,2.06,,,2.786131,,,,,,,,
2018-12-18T00:00:00,5.286,8.378,11.487121,4.898604,5.35,5.80561,7.03,25.24,8.55147,10.108,1.395592,,6.2,4.9,7.4,19.0,,14.28,4.12,2.06,,,2.786131,,,,,,,,
2018-12-19T00:00:00,5.286,8.378,11.487121,4.898604,5.35,5.80561,7.03,25.24,8.55147,10.108,1.395592,,6.2,4.9,7.4,19.0,,14.28,4.12,2.06,,,2.786131,,,,,,,,
2018-12-20T00:00:00,5.286,8.378,11.487121,4.898604,5.35,5.80561,7.03,25.24,8.55147,10.108,1.395592,,6.2,4.9,7.4,19.0,,14.28,4.12,2.06,,,2.786131,,,,,,,,
2018-12-21T00:00:00,5.286,8.378,11.487121,4.898604,5.35,5.80561,7.03,25.24,8.55147,10.108,1.395592,,6.2,4.9,7.4,19.0,,14.28,4.12,2.06,,,2.786131,,,,,,,,
2018-12-22T00:00:00,5.286,8.378,11.487121,4.898604,5.35,5.80561,7.03,25.24,8.55147,10.108,1.395592,,6.2,4.9,7.4,19.0,,14.28,4.12,2.06,,,2.786131,,,,,,,,
2018-12-23T00:00:00,5.286,8.378,11.487121,4.898604,5.35,5.80561,7.03,25.24,8.55147,10.108,1.395592,,6.2,4.9,7.4,19.0,,14.28,4.12,2.06,,,2.786131,,,,,,,,
2018-12-24T00:00:00,0.112,0.652,2.052748,0.425075,2.17,1.707481,1.33,6.02,2.03824,0.959,0.903157,,2.83,1.2,4.5,6.9,,3.76,0.7,0.28,1.06,0.25,1.328303,,,,,,,,
2018-12-25T00:00:00,0.112,0.652,2.052748,0.425075,2.17,1.707481,1.33,6.02,2.03824,0.959,0.903157,,2.83,1.2,4.5,6.9,,3.76,0.7,0.28,1.06,0.25,1.328303,,,,,,,,
2018-12-26T00:00:00,0.112,0.652,2.052748,0.425075,2.17,1.707481,1.33,6.02,,0.959,0.903157,,2.83,1.2,4.5,6.9,,3.76,0.7,0.28,1.06,0.25,1.328303,,,,,,,,
2018-12-27T00:00:00,0.112,0.652,2.052748,0.425075,2.17,1.707481,1.33,6.02,2.03824,0.959,0.903157,,2.83,1.2,4.5,6.9,,3.76,0.7,,1.06,0.25,1.328303,,,,,,,,
2018-12-28T00:00:00,0.112,0.652,2.052748,0.425075,2.17,1.707481,1.33,6.02,2.03824,0.959,0.903157,,2.83,1.2,4.5,6.9,,3.76,0.7,0.28,1.06,0.25,1.328303,,,,,,,,
2018-12-29T00:00:00,0.112,0.652,2.052748,0.425075,2.17,1.707481,1.33,6.02,2.03824,0.959,0.903157,,2.83,1.2,4.5,6.9,,3.76,0.7,0.28,1.06,0.25,1.328303,,,,,,,,
2018-12-30T00:00:00,0.112,0.652,2.052748,0.425075,2.17,1.707481,1.33,6.02,2.03824,0.959,0.903157,,2.83,1.2,4.5,6.9,,3.76,0.7,0.28,1.06,0.25,1.328303,,,,,,,,
2018-12-31T00:00:00,,,4.328374,0.687548,1.36,,,4.21025,3.38088,1.762,,,3.53,,6.1,,,4.23,1.35,0.41,,,,,,,,,,,
2019-01-01T00:00:00,0.599,0.955,4.328374,0.687548,1.36,2.386649,3.07,4.21025,3.38088,1.762,0.679151,,3.53,1.2,6.1,,,4.23,1.35,0.41,,0.88,0.752316,3.26,,,,,,,
2019-01-02T00:00:00,0.599,0.955,4.328374,0.687548,1.36,2.386649,3.07,4.21025,3.38088,1.762,0.679151,,3.53,1.2,6.1,,,4.23,1.35,0.41,,0.88,0.752316,3.26,,,,,,,
2019-01-03T00:00:00,0.599,0.955,4.328374,0.687548,1.36,2.386649,3.07,4.21025,3.38088,1.762,0.679151,,3.53,1.2,6.1,,,4.23,1.35,0.41,,0.88,0.752316,3.26,,,,,,,
2019-01-04T00:00:00,0.599,0.955,4.328374,0.687548,1.36,2.386649,3.07,4.21025,3.38088,1.762,0.679151,,3.53,1.2,6.1,,,4.23,1.35,0.41,,0.88,0.752316,3.26,,,,,,,
2019-01-05T00:00:00,0.599,0.955,4.328374,0.687548,1.36,2.386649,3.07,4.21025,3.38088,1.762,0.679151,,3.53,1.2,6.1,,,4.23,1.35,0.41,,0.88,0.752316,3.26,,,,,,,
2019-01-06T00:00:00,0.599,0.955,4.328374,0.687548,1.36,2.386649,3.07,4.21025,3.38088,1.762,0.679151,,3.53,1.2,6.1,,,4.23,1.35,0.41,,0.88,0.752316,3.26,,,,,,,
2019-01-07T00:00:00,0.757,,6.111579,1.808814,3.07,6.202857,3.41,12.5943,3.95019,5.184,1.684811,,12.0,1.7,8.6,,,8.41,4.04,2.13,0.111,0.7,3.574622,8.84,,,,,,,
2019-01-08T00:00:00,0.757,1.333,6.111579,1.808814,3.07,6.202857,3.41,12.5943,3.95019,5.184,1.684811,,12.0,1.7,8.6,,,8.41,4.04,2.13,0.111,0.7,3.574622,8.84,,,,,,,
2019-01-09T00:00:00,0.757,1.333,6.111579,1.808814,3.07,6.202857,3.41,12.5943,3.95019,5.184,1.684811,,12.0,1.7,8.6,,,8.41,4.04,2.13,0.111,0.7,3.574622,8.84,,,,,,,
2019-01-10T00:00:00,0.757,1.333,6.111579,1.808814,3.07,6.202857,3.41,12.5943,3.95019,5.184,1.684811,,12.0,1.7,8.6,,,8.41,4.04,2.13,0.111,0.7,3.574622,8.84,,,,,,,
2019-01-11T00:00:00,0.757,1.333,6.111579,1.808814,3.07,6.202857,3.41,12.5943,3.95019,5.184,1.684811,,12.0,1.7,8.6,,,8.41,4.04,2.13,0.111,0.7,3.574622,8.84,,,,,,,
2019-01-12T00:00:00,0.757,1.333,6.111579,1.808814,3.07,6.202857,3.41,12.5943,3.95019,5.184,1.684811,,12.0,1.7,8.6,,,8.41,4.04,2.13,0.111,0.7,3.574622,8.84,,,,,,,
2019-01-13T00:00:00,0.757,1.333,6.111579,1.808814,3.07,6.202857,3.41,12.5943,3.95019,5.184,1.684811,,12.0,1.7,8.6,,,8.41,4.04,2.13,0.111,0.7,3.574622,8.84,,,,,,,
2019-01-14T00:00:00,3.812,,2.747154,1.035617,3.47,5.089558,3.62,13.5831,4.26132,11.793,1.572722,,11.6,0.98,2.9,,,10.08,1.11,0.81,0.206,0.75,1.870511,11.38,,,,,,,
2019-01-15T00:00:00,3.812,6.434,2.747154,1.035617,3.47,5.089558,3.62,13.5831,4.26132,11.793,1.572722,,11.6,0.98,2.9,,,10.08,1.11,0.81,0.206,0.75,1.870511,11.38,,,,,,,
2019-01-16T00:00:00,3.812,6.434,2.747154,1.035617,3.47,5.089558,3.62,13.5831,4.26132,11.793,1.572722,,11.6,0.98,2.9,,,10.08,1.11,0.81,0.206,0.75,1.870511,11.38,,,,,,,
2019-01-17T00:00:00,3.812,6.434,2.747154,1.035617,3.47,5.089558,3.62,13.5831,4.26132,11.793,1.572722,,11.6,0.98,2.9,,,10.08,1.11,0.81,0.206,0.75,1.870511,11.38,,,,,,,
2019-01-18T00:00:00,3.812,6.434,2.747154,1.035617,3.47,5.089558,3.62,13.5831,4.26132,11.793,1.572722,,11.6,0.98,2.9,,,10.08,1.11,0.81,0.206,0.75,1.870511,11.38,,,,,,,
2019-01-19T00:00:00,3.812,6.434,2.747154,1.035617,3.47,5.089558,3.62,13.5831,4.26132,11.793,1.572722,,11.6,0.98,2.9,,,10.08,1.11,0.81,0.206,0.75,1.870511,11.38,,,,,,,
2019-01-20T00:00:00,3.812,6.434,2.747154,1.035617,3.47,5.089558,3.62,13.5831,4.26132,11.793,1.572722,,11.6,0.98,2.9,,,10.08,1.11,0.81,0.206,0.75,1.870511,11.38,,,,,,,
2019-01-21T00:00:00,5.663,9.378,7.20426,3.28873,5.14,8.786182,7.02,23.4192,5.51058,16.199,2.939362,,14.0,3.8,9.6,,,11.07,3.76,3.54,0.874,4.17,6.365889,8.82,,,,,,,
2019-01-22T00:00:00,5.663,9.378,7.20426,3.28873,5.14,8.786182,7.02,23.4192,5.51058,16.199,2.939362,,14.0,3.8,9.6,,,11.07,3.76,3.54,0.874,4.17,6.365889,8.82,,,,,,,
2019-01-23T00:00:00,5.663,9.378,7.20426,3.28873,5.14,8.786182,7.02,23.4192,5.51058,16.199,2.939362,,14.0,3.8,9.6,,,11.07,3.76,3.54,0.874,4.17,6.365889,8.82,,,,,,,
2019-01-24T00:00:00,5.663,9.378,7.20426,3.28873,5.14,8.786182,7.02,23.4192,5.51058,16.199,2.939362,,14.0,3.8,9.6,,,11.07,3.76,3.54,0.874,4.17,6.365889,8.82,,,,,,,
2019-01-25T00:00:00,5.663,9.378,7.20426,3.28873,5.14,8.786182,7.02,23.4192,5.51058,16.199,2.939362,,14.0,3.8,9.6,,,11.07,3.76,3.54,0.874,4.17,6.365889,8.82,,,,,,,
2019-01-26T00:00:00,5.663,9.378,7.20426,3.28873,5.14,8.786182,7.02,23.4192,5.51058,16.199,2.939362,,14.0,3.8,9.6,,,11.07,3.76,3.54,0.874,4.17,6.365889,8.82,,,,,,,
2019-01-27T00:00:00,5.663,9.378,7.20426,3.28873,5.14,8.786182,7.02,23.4192,5.51058,16.199,2.939362,,14.0,3.8,9.6,,,11.07,3.76,3.54,0.874,4.17,6.365889,8.82,,,,,,,
