Time,DsGlogWiStwo-Cd(PM10)-24g,DsJelGorSoko-Cd(PM10)-24g,DsLegAlRzecz-Cd(PM10)-24g,DsNowRudSreb-Cd(PM10)-24g,DsOlawZolnAK-Cd(PM10)-24g,DsOsieczow21-Cd(PM10)-24g,DsPolKasztan-Cd(PM10)-24g,DsSzczaKolej-Cd(PM10)-24g,DsWalbrzWyso-Cd(PM10)-24g,DsWrocWybCon-Cd(PM10)-24g,DsZgorBohGet-Cd(PM10)-24g,KpBrodKochan-Cd(PM10)-24g,KpBydPlPozna-Cd(PM10)-24g,KpCiechTezni-Cd(PM10)-24g,KpGrudSienki-Cd(PM10)-24g,KpInowSolank-Cd(PM10)-24g,KpKoniczynka-Cd(PM10)-24g,KpNaklSkargi-Cd(PM10)-24g,KpToruDziewu-Cd(PM10)-24g,KpWloclOkrze-Cd(PM10)-24g,KpZielBoryTu-Cd(PM10)-24g,LbLubSliwins-Cd(PM10)-24g,LbZamoHrubie-Cd(PM10)-24g,LdLodzLegion-Cd(PM10)-24g,LdLodzRudzka-Cd(PM10)-24g,LdPabiKilins-Cd(PM10)-24g,LdPioTrKraPr-Cd(PM10)-24g,LdSieraPolna-Cd(PM10)-24g,LdSkierKonop-Cd(PM10)-24g,LuGorzKosGdy-Cd(PM10)-24g,LuGorzPilsud-Cd(PM10)-24g,LuSulecDudka-Cd(PM10)-24g,LuWsKaziWiel-Cd(PM10)-24g,LuZarySzyman-Cd(PM10)-24g,LuZielKrotka-Cd(PM10)-24g,MpKrakBujaka-Cd(PM10)-24g,MpKrakBulwar-Cd(PM10)-24g,MpKrakWadow-Cd(PM10)-24g,MpNoSaczNadb-Cd(PM10)-24g,MpTarBitStud-Cd(PM10)-24g,MpTrzebOsZWM-Cd(PM10)-24g,MzGutyDuCzer-Cd(PM10)-24g,MzKonJezMos-Cd(PM10)-24g,MzOstroHalle-Cd(PM10)-24g,MzOtwoBrzozo-Cd(PM10)-24g,MzPlocKroJad-Cd(PM10)-24g,MzRad25Czerw-Cd(PM10)-24g,MzSiedKonars-Cd(PM10)-24g,MzWarAKrzywo-Cd(PM10)-24g,MzWarAlNiepo-Cd(PM10)-24g,OpGlubRatusz-Cd(PM10)-24g,OpOpoleOsAKr-Cd(PM10)-24g,PdBialWaszyn-Cd(PM10)-24g,PdSuwPulaski-Cd(PM10)-24g,PkJasloSikor-Cd(PM10)-24g,PkKrosKletow-Cd(PM10)-24g,PkPrzemGrunw-Cd(PM10)-24g,PkRymZdrPark-Cd(PM10)-24g,PkRzeszRejta-Cd(PM10)-24g,PmGdyJozBema-Cd(PM10)-24g,PmKosTargo12-Cd(PM10)-24g,SkKielJagiel-Cd(PM10)-24g,SlBielKossak-Cd(PM10)-24g,SlCzestoBacz-Cd(PM10)-24g,SlGodGliniki-Cd(PM10)-24g,SlKatoKossut-Cd(PM10)-24g,SlPszczBoged-Cd(PM10)-24g,SlRybniBorki-Cd(PM10)-24g,SlTarnoLitew-Cd(PM10)-24g,WmElbBazynsk-Cd(PM10)-24g,WmNiTraugutt-Cd(PM10)-24g,WmOlsPuszkin-Cd(PM10)-24g,WmPuszczaBor-Cd(PM10)-24g,WpKaliSawick-Cd(PM10)-24g,WpNoTomSzpit-Cd(PM10)-24g,WpOstWieWyso-Cd(PM10)-24g,WpPilaKusoci-Cd(PM10)-24g,WpPoznChwial-Cd(PM10)-24g,ZpKoszSpasow-Cd(PM10)-24g,ZpSzczAndr01-Cd(PM10)-24g,ZpSzczec1Maj-Cd(PM10)-24g,ZpWiduBulRyb-Cd(PM10)-24g,KpBydWarszaw-Cd(PM10)-24g,KpWieniZdroj-Cd(PM10)-24g,KpWloclGniaz-Cd(PM10)-24g,OpZdziePiast-Cd(PM10)-24g,PdSuwPulaskp-Cd(PM10)-24g,PkStWolWoPol-Cd(PM10)-24g,PmMalMicki15-Cd(PM10)-24g,SkKielTargow-Cd(PM10)-24g,DsJaworMOB-Cd(PM10)-24g,LuNowaSolMOB-Cd(PM10)-24g,MzMinMazKaziMOB-Cd(PM10)-24g,MzWarBajkowa-Cd(PM10)-24g,MzWarChrosci-Cd(PM10)-24g,OpNysaRodzie-Cd(PM10)-24g,SkStaraZlota-Cd(PM10)-24g,LbBiaPodOrze-Cd(PM10)-24g,LuSmolBytnic-Cd(PM10)-24g,LuSwiebodMOB-Cd(PM10)-24g,OpStrzOpWyszMOB-Cd(PM10)-24g,PkMielPogodn-Cd(PM10)-24g,PmGdaLecz08m-Cd(PM10)-24g,PmLebMalcz16-Cd(PM10)-24g,KpNaklWawrzy-Cd(PM10)-24g,LuGubinAnderMOB-Cd(PM10)-24g,LuNowaSolKos-Cd(PM10)-24g,OpBrzegPoprzMOB-Cd(PM10)-24g,PdSuwPulask2-Cd(PM10)-24g,PmChojPlEmsdMOB-Cd(PM10)-24g,PmGdaLeczk81-Cd(PM10)-24g,SlDabroTysia-Cd(PM10)-24g,WpPoznSpycha-Cd(PM10)-24g,ZpKoszChopin-Cd(PM10)-24g,ZpSzczAndrze-Cd(PM10)-24g,LbChelmPolan-Cd(PM10)-24g,LuZaganKochaMOB-Cd(PM10)-24g,OpKrap3MajaMOB-Cd(PM10)-24g,PmGdaLeczkow-Cd(PM10)-24g,LuMiedzyrMOB-Cd(PM10)-24g,OpKKozBSmial-Cd(PM10)-24g,PdBialPPiech-Cd(PM10)-24g,PdLomSikorsk-Cd(PM10)-24g,PmLebMalczew-Cd(PM10)-24g,WpPleszAlMic-Cd(PM10)-24g
2021-06-13T00:00:00,0.69,,0.38,,,0.1,0.29,,0.1,0.1,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.29,0.1,0.1,0.22,0.25,0.2,,0.1,1.04,,,,0.1,0.1,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.1,,,,0.25,0.1,0.4,0.37,0.61,0.63,1.61,0.1,0.1,0.1,0.02,0.2,,0.52,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.58,0.1,0.1,,,,,,,,,,
2021-06-14T00:00:00,0.22,,0.1,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.21,0.1,0.26,0.1,,0.1,0.34,,,,0.26,0.1,0.1,,0.1,,,0.55,0.1,,,0.1,,,0.1,,,,0.1,0.63,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.02,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.25,0.1,,,,0.1,,,0.1,0.1,0.22,0.4,0.1,0.1,0.1,0.33,,,,,,,,,,,,,
2021-06-15T00:00:00,0.22,,0.1,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,,,,0.1,,,0.1,,,0.1,0.1,0.21,0.1,0.26,0.1,,0.1,0.34,,,,0.26,0.1,0.1,,0.1,,,0.55,0.1,,,0.1,,,0.1,,,,0.1,0.63,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.02,,,,,,,,,,0.1,,0.1,,,,,0.1,,,,,,,0.25,0.1,,,,0.1,,,0.1,0.1,0.22,0.4,0.1,0.1,0.1,0.33,,,,,,,,,,,,,
2021-06-16T00:00:00,0.22,,0.1,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.21,0.1,0.26,0.1,,0.1,0.34,,,,0.26,0.1,0.1,,0.1,,,0.55,0.1,,,0.1,,,0.1,,,,0.1,0.63,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.02,,,,,,,,,,0.1,,0.1,,,,,0.1,,,,,,,0.25,0.1,,,,0.1,,,0.1,0.1,0.22,0.4,0.1,0.1,0.1,0.33,,,,,,,,,,,,,
2021-06-17T00:00:00,0.22,,0.1,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.21,0.1,0.26,0.1,,0.1,0.34,,,,0.26,0.1,0.1,,0.1,,,0.55,0.1,,,0.1,,,0.1,,,,0.1,0.63,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.02,,,,,,,,,,0.1,,0.1,,,,,0.1,,,,,,,0.25,0.1,,,,0.1,,,0.1,0.1,0.22,0.4,0.1,0.1,0.1,0.33,,,,,,,,,,,,,
2021-06-18T00:00:00,0.22,,0.1,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.21,0.1,0.26,0.1,,0.1,0.34,,,,0.26,0.1,0.1,,0.1,,,0.55,0.1,,,0.1,,,0.1,,,,0.1,0.63,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.02,,,,,,,,,,0.1,,0.1,,,,,0.1,,,,,,,0.25,0.1,,,,0.1,,,0.1,0.1,0.22,0.4,0.1,0.1,0.1,0.33,,,,,,,,,,,,,
2021-06-19T00:00:00,0.22,,0.1,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.21,0.1,0.26,0.1,,0.1,0.34,,,,0.26,0.1,0.1,,0.1,,,0.55,0.1,,,0.1,,,0.1,,,,0.1,0.63,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.02,,,,,,,,,,0.1,,0.1,,,,,0.1,,,,,,,0.25,0.1,,,,0.1,,,0.1,,0.22,0.4,0.1,0.1,0.1,0.33,,,,,,,,,,,,,
2021-06-20T00:00:00,0.22,,0.1,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.21,0.1,0.26,0.1,,0.1,0.34,,,,0.26,0.1,0.1,,0.1,,,0.55,0.1,,,0.1,,,0.1,,,,0.1,0.63,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.02,,,,,,,,,,0.1,,0.1,,,,,0.1,,,,,,,0.25,0.1,,,,0.1,,,0.1,,0.22,0.4,0.1,0.1,0.1,0.33,,,,,,,,,,,,,
2021-06-21T00:00:00,0.38,,0.22,,,0.1,0.3,,0.1,0.47,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.51,,,,0.1,0.1,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.51,0.1,0.1,0.1,0.01,0.1,,0.21,,,,,,,0.1,,0.1,,,,,0.2,,,,,,,0.24,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,0.35,0.1,0.1,,,,,,,,,,
2021-06-22T00:00:00,0.38,,0.22,,,0.1,0.3,,0.1,0.47,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.51,,,,0.1,0.1,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.51,0.1,0.1,0.1,,0.1,,0.21,,,,,0.1,,0.1,,0.1,,,,,0.2,,,,,,,0.24,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,0.35,0.1,0.1,,,,,,,,,,
2021-06-23T00:00:00,0.38,,0.22,,,0.1,0.3,,0.1,0.47,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.51,,,,0.1,0.1,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.51,0.1,0.1,0.1,0.01,0.1,,0.21,,,,,0.1,,0.1,,0.1,,,,,0.2,,,,,,,0.24,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,0.35,0.1,0.1,,,,,,,,,,
2021-06-24T00:00:00,0.38,,0.22,,,0.1,0.3,,0.1,0.47,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.51,,,,0.1,0.1,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.51,0.1,0.1,0.1,0.01,0.1,,0.21,,,,,0.1,,0.1,,0.1,,,,,0.2,,,,,,,0.24,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,0.35,0.1,0.1,,,,,,,,,,
2021-06-25T00:00:00,0.38,,0.22,,,0.1,0.3,,0.1,0.47,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.51,,,,0.1,0.1,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,0.1,0.1,0.1,0.51,0.1,0.1,0.1,0.01,0.1,,0.21,,,,,0.1,,0.1,,0.1,,,,,0.2,,,,,,,0.24,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,0.35,0.1,0.1,,,,,,,,,,
2021-06-26T00:00:00,0.38,,0.22,,,0.1,0.3,,0.1,0.47,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.51,,,,0.1,0.1,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.51,0.1,0.1,0.1,0.01,0.1,,0.21,,,,,0.1,,0.1,,0.1,,,,,0.2,,,,,,,0.24,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,0.35,0.1,0.1,,,,,,,,,,
2021-06-27T00:00:00,0.38,,0.22,,,0.1,0.3,,0.1,0.47,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.51,,,,0.1,0.1,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.51,0.1,0.1,0.1,0.01,0.1,,0.21,,,,,0.1,,0.1,,0.1,,,,,0.2,,,,,,,0.24,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,0.35,0.1,0.1,,,,,,,,,,
2021-06-28T00:00:00,0.23,,0.27,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.57,0.46,0.35,,0.1,0.9,,,,0.1,0.1,0.1,,0.1,,,0.49,0.1,,,0.1,,,0.23,,,,0.1,0.22,0.1,0.1,0.1,0.1,0.46,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-06-29T00:00:00,0.23,,0.27,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.57,0.46,0.35,,0.1,0.9,,,,0.1,0.1,0.1,,0.1,,,0.49,0.1,,,0.1,,,0.23,,,,0.1,0.22,0.1,0.1,0.1,0.1,0.46,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-06-30T00:00:00,0.23,,0.27,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.57,0.46,0.35,,0.1,0.9,,,,0.1,0.1,0.1,,0.1,,,0.49,0.1,,,0.1,,,0.23,,,,0.1,0.22,0.1,0.1,0.1,0.1,0.46,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-01T00:00:00,0.23,,0.27,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.57,0.46,0.35,,0.1,0.9,,,,0.1,0.1,0.1,,0.1,,,0.49,0.1,,,0.1,,,0.23,,,,0.1,0.22,0.1,0.1,0.1,0.1,0.46,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-02T00:00:00,0.23,,0.27,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.57,0.46,0.35,,0.1,0.9,,,,0.1,0.1,0.1,,0.1,,,0.49,0.1,,,0.1,,,0.23,,,,0.1,0.22,0.1,0.1,0.1,0.1,0.46,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-03T00:00:00,0.23,,0.27,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.57,0.46,0.35,,0.1,0.9,,,,0.1,0.1,0.1,,0.1,,,0.49,0.1,,,0.1,,,0.23,,,,0.1,0.22,0.1,0.1,0.1,0.1,0.46,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-04T00:00:00,0.23,,0.27,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.57,0.46,0.35,,0.1,0.9,,,,0.1,0.1,0.1,,0.1,,,0.49,0.1,,,0.1,,,0.23,,,,0.1,0.22,0.1,0.1,0.1,0.1,0.46,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-05T00:00:00,0.32,,0.1,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.2,0.26,0.23,,0.1,0.36,,,,0.22,0.24,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.22,,,,0.1,0.1,,0.47,0.1,0.1,0.32,0.1,0.1,0.1,0.02,0.74,,0.26,,,,,,,0.1,,0.1,,,,,0.21,,,,,,,0.23,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28,0.46,,,,,,,,,,,,
2021-07-06T00:00:00,0.32,,0.1,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.2,0.26,0.23,,0.1,0.36,,,,0.22,0.24,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.22,,,,0.1,0.1,,0.47,0.1,0.1,0.32,0.1,0.1,0.1,0.02,0.74,,0.26,,,,,,,0.1,,0.1,,,,,0.21,,,,,,,0.23,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28,0.46,,,,,,,,,,,,
2021-07-07T00:00:00,0.32,,0.1,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.2,0.26,0.23,,0.1,0.36,,,,0.22,,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.22,,,,0.1,0.1,,0.47,0.1,0.1,0.32,0.1,0.1,0.1,0.02,0.74,,0.26,,,,,,,0.1,,0.1,,,,,0.21,,,,,,,0.23,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28,0.46,,,,,,,,,,,,
2021-07-08T00:00:00,0.32,,0.1,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.2,0.26,0.23,,0.1,0.36,,,,0.22,0.24,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.22,,,,0.1,0.1,,0.47,0.1,0.1,0.32,0.1,0.1,0.1,0.02,0.74,,0.26,,,,,,,0.1,,0.1,,,,,0.21,,,,,,,0.23,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28,0.46,,,,,,,,,,,,
2021-07-09T00:00:00,0.32,,0.1,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.2,0.26,0.23,,0.1,0.36,,,,0.22,0.24,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.22,,,,0.1,0.1,,0.47,0.1,0.1,0.32,0.1,0.1,0.1,0.02,0.74,,0.26,,,,,,,0.1,,0.1,,,,,0.21,,,,,,,0.23,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28,0.46,,,,,,,,,,,,
2021-07-10T00:00:00,0.32,,0.1,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.2,0.26,0.23,,0.1,0.36,,,,0.22,0.24,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.22,,,,0.1,0.1,,0.47,0.1,0.1,0.32,0.1,0.1,0.1,0.02,0.74,,0.26,,,,,,,0.1,,0.1,,,,,0.21,,,,,,,0.23,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28,0.46,,,,,,,,,,,,
2021-07-11T00:00:00,0.32,,0.1,,,0.1,0.1,,0.1,0.1,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.2,0.26,0.23,,0.1,0.36,,,,0.22,0.24,0.1,,0.1,,,0.1,0.1,,,0.1,,,0.22,,,,0.1,0.1,,0.47,0.1,0.1,0.32,0.1,0.1,0.1,0.02,0.74,,0.26,,,,,,,0.1,,0.1,,,,,0.21,,,,,,,0.23,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28,0.46,,,,,,,,,,,,
2021-07-12T00:00:00,0.22,,0.21,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.49,,,,0.1,0.1,0.1,,,,,0.3,0.1,,,0.1,,,0.1,,,,,0.29,0.1,0.46,0.1,0.1,0.26,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-13T00:00:00,0.22,,0.21,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.49,,,,0.1,0.1,0.1,,,,,0.3,0.1,,,0.1,,,0.1,,,,,0.29,0.1,0.46,0.1,0.1,0.26,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-14T00:00:00,0.22,,0.21,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.49,,,,0.1,0.1,0.1,,,,,0.3,0.1,,,0.1,,,0.1,,,,0.1,0.29,0.1,0.46,0.1,0.1,0.26,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-15T00:00:00,0.22,,0.21,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.49,,,,0.1,0.1,0.1,,,,,0.3,0.1,,,0.1,,,0.1,,,,0.1,0.29,0.1,0.46,0.1,0.1,0.26,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-16T00:00:00,0.22,,0.21,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.49,,,,0.1,0.1,0.1,,,,,0.3,0.1,,,0.1,,,0.1,,,,0.1,0.29,0.1,0.46,0.1,0.1,0.26,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-17T00:00:00,0.22,,0.21,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.49,,,,0.1,0.1,0.1,,,,,0.3,0.1,,,0.1,,,0.1,,,,0.1,0.29,0.1,0.46,0.1,0.1,0.26,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
2021-07-18T00:00:00,0.22,,0.21,,,0.1,0.1,,0.1,0.25,,,,,0.1,0.1,,,0.1,,0.025,0.1,,0.1,,0.1,0.1,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.49,,,,0.1,0.1,0.1,,,,,0.3,0.1,,,0.1,,,0.1,,,,0.1,0.29,0.1,0.46,0.1,0.1,0.26,0.1,0.1,0.1,0.01,,,,,,,,0.1,,0.1,,0.1,,,,,0.1,,,,,,,0.1,0.1,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,,,,,,,,,,
