Time,DsOsieczow21-BbF(PM10)-24g,DsWrocWybCon-BbF(PM10)-24g,KpCiechTezni-BbF(PM10)-24g,KpZielBoryTu-BbF(PM10)-24g,LbLubSliwins-BbF(PM10)-24g,LdLodzLegion-BbF(PM10)-24g,LuZielKrotka-BbF(PM10)-24g,MpKrakBujaka-BbF(PM10)-24g,MzWarAKrzywo-BbF(PM10)-24g,OpOpoleOsAKr-BbF(PM10)-24g,PdBialWaszyn-BbF(PM10)-24g,PdSuwPulaski-BbF(PM10)-24g,PkJasloSikor-BbF(PM10)-24g,PmGdaLecz08m-BbF(PM10)-24g,PmKosTargo12-BbF(PM10)-24g,PmWejhPlWejh-BbF(PM10)-24g,SkKielJagiel-BbF(PM10)-24g,SlKatoKossut-BbF(PM10)-24g,WmOlsPuszkin-BbF(PM10)-24g,WmPuszczaBor-BbF(PM10)-24g,WpPilaKusoci-BbF(PM10)-24g,ZpSzczAndr01-BbF(PM10)-24g,PdSuwPulaskp-BbF(PM10)-24g,SkKielTargow-BbF(PM10)-24g,PkRzeszRejta-BbF(PM10)-24g,KpNaklWawrzy-BbF(PM10)-24g,PmGdaLeczk81-BbF(PM10)-24g,ZpSzczAndrze-BbF(PM10)-24g,PmGdaLeczkow-BbF(PM10)-24g,PdBialPPiech-BbF(PM10)-24g,WpPoznSzyman-BbF(PM10)-24g
2017-07-13T00:00:00,0.111,0.14,0.107303,0.029272,0.07,0.106935,0.06,0.26,0.06245,0.187,0.063581,0.095831,0.1,0.16,0.79,0.26,,0.52,0.05,0.03,0.0981,0.15,,,,,,,,,
2017-07-14T00:00:00,0.111,0.14,0.107303,0.029272,0.07,0.106935,0.06,0.26,0.06245,0.187,0.063581,0.095831,0.1,0.16,0.79,0.26,0.22,0.52,0.05,0.03,0.0981,0.15,,,,,,,,,
2017-07-15T00:00:00,0.111,0.14,0.107303,0.029272,0.07,0.106935,0.06,0.26,0.06245,0.187,0.063581,0.095831,0.1,0.16,0.79,0.26,,0.52,0.05,0.03,0.0981,0.15,,,,,,,,,
2017-07-16T00:00:00,0.111,0.14,0.107303,0.029272,0.07,0.106935,0.06,0.26,0.06245,0.187,0.063581,0.095831,0.1,0.16,0.79,0.26,0.71,0.52,0.05,0.03,0.0981,0.15,,,,,,,,,
2017-07-17T00:00:00,0.055,0.111,0.161213,0.024453,0.07,0.121455,0.08,0.35,0.08296,0.456,0.102976,0.091828,0.1,0.14,0.5,0.44,,,0.05,0.03,,,,,,,,,,,
2017-07-18T00:00:00,0.055,0.111,0.161213,0.024453,0.07,0.121455,0.08,0.35,0.08296,0.456,0.102976,0.091828,0.1,0.14,0.5,0.44,0.34,,0.05,0.03,,,,,,,,,,,
2017-07-19T00:00:00,,0.111,0.161213,0.024453,0.07,0.121455,0.08,0.35,0.08296,0.456,0.102976,0.091828,0.1,0.14,0.5,0.44,,,0.05,0.03,,,,,,,,,,,
2017-07-20T00:00:00,0.055,0.111,0.161213,0.024453,0.07,0.121455,0.08,0.35,0.08296,0.456,0.102976,0.091828,0.1,0.14,0.5,0.44,0.2,,0.05,0.03,,,,,,,,,,,
2017-07-21T00:00:00,0.055,0.111,0.161213,0.024453,0.07,0.121455,0.08,0.35,0.08296,0.456,0.102976,0.091828,0.1,0.14,0.5,0.44,,,0.05,0.03,,,,,,,,,,,
2017-07-22T00:00:00,0.055,0.111,0.161213,0.024453,0.07,0.121455,0.08,0.35,0.08296,0.456,0.102976,0.091828,0.1,0.14,0.5,0.44,0.66,,0.05,0.03,,,,,,,,,,,
2017-07-23T00:00:00,0.055,0.111,0.161213,0.024453,0.07,0.121455,0.08,0.35,0.08296,0.456,0.102976,0.091828,0.1,0.14,0.5,0.44,,,0.05,0.03,,,,,,,,,,,
2017-07-24T00:00:00,0.025,0.153,0.193872,0.04254,0.07,0.189896,,0.25,0.06747,0.477,0.108734,0.161876,0.1,0.17,0.46,0.31,0.51,,0.05,0.04,,0.17,,,,,,,,,
2017-07-25T00:00:00,0.025,0.153,0.193872,0.04254,0.07,0.189896,,0.25,0.06747,0.477,0.108734,0.161876,0.1,0.17,0.46,0.31,,,0.05,0.04,,0.17,,,,,,,,,
2017-07-26T00:00:00,0.025,0.153,0.193872,0.04254,0.07,0.189896,,0.25,0.06747,0.477,0.108734,0.161876,0.1,0.17,0.46,0.31,0.56,,0.05,0.04,,0.17,,,,,,,,,
2017-07-27T00:00:00,0.025,0.153,0.193872,0.04254,0.07,0.189896,,0.25,0.06747,0.477,0.108734,0.161876,,0.17,0.46,0.31,,0.32,0.05,0.04,,0.17,,,,,,,,,
2017-07-28T00:00:00,0.025,0.153,0.193872,0.04254,0.07,0.189896,,0.25,0.06747,0.477,0.108734,0.161876,0.1,0.17,0.46,0.31,0.57,0.32,0.05,0.04,,0.17,,,,,,,,,
2017-07-29T00:00:00,,0.153,0.193872,0.04254,0.07,0.189896,,0.25,0.06747,0.477,0.108734,0.161876,0.1,0.17,0.46,0.31,,0.32,0.05,0.04,,0.17,,,,,,,,,
2017-07-30T00:00:00,,0.153,0.193872,0.04254,0.07,0.189896,,0.25,0.06747,0.477,0.108734,0.161876,0.1,0.17,0.46,0.31,0.64,0.32,0.05,0.04,,0.17,,,,,,,,,
2017-07-31T00:00:00,,0.157,0.136852,0.049807,0.07,0.128558,1.85,0.31,0.07776,0.508,0.094011,0.18055,0.264,0.11,0.47,0.25,,0.35,0.36,0.06,,,,,,,,,,,
2017-08-01T00:00:00,0.062,0.157,0.136852,0.049807,0.07,0.128558,1.85,0.31,0.07776,0.508,0.094011,0.18055,0.264,0.11,0.47,0.25,0.31,0.35,0.36,0.06,,,,,,,,,,,
2017-08-02T00:00:00,,0.157,0.136852,0.049807,0.07,0.128558,1.85,0.31,0.07776,0.508,0.094011,0.18055,0.264,0.11,0.47,0.25,,0.35,0.36,0.06,,,,,,,,,,,
2017-08-03T00:00:00,0.062,0.157,0.136852,0.049807,0.07,0.128558,1.85,0.31,0.07776,0.508,0.094011,0.18055,0.264,0.11,0.47,0.25,0.37,0.35,0.36,0.06,,,,,,,,,,,
2017-08-04T00:00:00,0.062,0.157,0.136852,0.049807,0.07,0.128558,1.85,0.31,0.07776,0.508,0.094011,0.18055,0.264,0.11,0.47,0.25,,0.35,0.36,0.06,,,,,,,,,,,
2017-08-05T00:00:00,0.062,0.157,0.136852,0.049807,0.07,0.128558,1.85,0.31,0.07776,0.508,0.094011,0.18055,0.264,0.11,0.47,0.25,0.33,0.35,0.36,0.06,,,,,,,,,,,
2017-08-06T00:00:00,0.062,0.157,0.136852,0.049807,0.07,0.129364,1.85,0.31,0.07776,0.508,0.094011,0.18055,0.264,0.11,0.47,0.25,,0.35,0.36,0.06,,,,,,,,,,,
2017-08-07T00:00:00,0.103,0.222,0.149299,0.035839,0.07,0.128558,0.04,0.31,0.04199,0.342,0.11871,0.122435,0.1,0.14,0.62,0.61,0.24,0.57,0.06,0.04,0.0479,0.18,,,,,,,,,
2017-08-08T00:00:00,0.103,0.222,0.149299,0.035839,0.07,0.128558,0.04,0.31,0.04199,0.342,0.11871,0.122435,0.1,0.14,0.62,0.61,,0.57,0.06,0.04,0.0479,0.18,,,,,,,,,
2017-08-09T00:00:00,0.103,0.222,0.149299,0.035839,0.07,0.128558,0.04,0.31,0.04199,0.342,0.11871,0.122435,0.1,0.14,0.62,0.61,0.3,0.57,0.06,0.04,0.0479,0.18,,,,,,,,,
2017-08-10T00:00:00,0.103,0.222,0.149299,0.035839,0.07,0.128558,0.04,0.31,0.04199,0.342,0.11871,0.122435,0.1,0.14,0.62,0.61,,0.57,0.06,0.04,0.0479,0.18,,,,,,,,,
2017-08-11T00:00:00,0.103,0.222,0.149299,0.035839,0.07,0.128558,0.04,0.31,0.04199,0.342,0.11871,0.122435,0.1,0.14,0.62,0.61,0.27,0.57,0.06,0.04,0.0479,0.18,,,,,,,,,
2017-08-12T00:00:00,0.103,0.222,0.149299,,0.07,0.128558,0.04,0.31,0.04199,0.342,0.11871,0.122435,0.1,0.14,0.62,0.61,,0.57,0.06,0.04,0.0479,0.18,,,,,,,,,
2017-08-13T00:00:00,0.103,0.222,0.149299,,0.07,0.128558,0.04,0.31,0.04199,0.342,0.11871,0.122435,0.1,0.14,0.62,0.61,0.59,0.57,0.06,0.04,0.0479,0.18,,,,,,,,,
2017-08-14T00:00:00,0.134,0.232,0.227563,,0.08,0.130104,0.41,0.29,0.07776,0.767,0.140773,0.238645,0.1,0.21,0.46,0.064,,0.44,0.11,0.04,0.0547,,,,,,,,,,
2017-08-15T00:00:00,0.134,0.232,0.227563,,0.08,0.130104,0.41,0.29,0.07776,0.767,0.140773,0.238645,0.1,0.21,0.46,0.064,0.28,0.44,0.11,0.04,0.0547,,,,,,,,,,
2017-08-16T00:00:00,0.134,0.232,0.227563,,0.08,0.130104,0.41,0.29,0.07776,0.767,0.140773,0.238645,0.1,0.21,0.46,0.064,,0.44,0.11,0.04,0.0547,,,,,,,,,,
2017-08-17T00:00:00,0.134,0.232,0.227563,,0.08,0.130104,0.41,0.29,0.07776,0.767,0.140773,0.238645,0.1,0.21,0.46,0.064,0.25,0.44,0.11,0.04,0.0547,,,,,,,,,,
2017-08-18T00:00:00,0.134,0.232,0.227563,,0.08,0.130104,0.41,0.29,0.07776,0.767,0.140773,0.238645,0.1,0.21,0.46,0.064,,0.44,0.11,0.04,0.0547,,,,,,,,,,
2017-08-19T00:00:00,0.134,0.232,0.227563,,0.08,0.130104,0.41,0.29,0.07776,0.767,0.140773,0.238645,0.1,0.21,0.46,0.064,0.4,0.44,0.11,0.04,0.0547,,,,,,,,,,
2017-08-20T00:00:00,0.134,0.232,0.227563,,0.08,0.130104,0.41,0.29,0.07776,0.767,0.140773,0.238645,0.1,0.21,0.46,0.064,,0.44,0.11,0.04,0.0547,,,,,,,,,,
2017-08-21T00:00:00,0.147,0.219,0.270066,,0.11,0.235013,0.11,0.41,0.08294,0.207,0.172859,0.20337,0.283,0.21,0.76,,0.65,0.78,0.08,0.04,0.0519,0.2,,,,,,,,,
2017-08-22T00:00:00,0.147,0.219,0.270066,,0.11,0.235013,0.11,0.41,0.08294,0.207,0.172859,0.20337,0.283,0.21,0.76,0.57,,0.78,0.08,0.04,0.0519,0.2,,,,,,,,,
2017-08-23T00:00:00,0.147,0.219,0.270066,,0.11,0.235013,0.11,0.41,0.08294,0.207,0.172859,0.20337,0.283,0.21,0.76,0.57,0.49,0.78,0.08,0.04,0.0519,0.2,,,,,,,,,
2017-08-24T00:00:00,0.147,0.219,0.270066,,0.11,0.235013,0.11,0.41,0.08294,0.207,0.172859,0.20337,0.283,0.21,0.76,0.57,,0.78,0.08,0.04,0.0519,0.2,,,,,,,,,
2017-08-25T00:00:00,0.147,0.219,0.270066,,0.11,0.235013,0.11,0.41,0.08294,0.207,0.172859,0.20337,0.283,0.21,0.76,0.57,1.25,0.78,0.08,0.04,0.0519,0.2,,,,,,,,,
2017-08-26T00:00:00,0.147,0.219,0.270066,,0.11,0.235013,0.11,0.41,0.08294,0.207,0.172859,0.20337,0.283,0.21,0.76,0.57,,0.78,0.08,0.04,0.0519,0.2,,,,,,,,,
2017-08-27T00:00:00,0.147,0.219,0.270066,,0.11,0.235013,0.11,0.41,0.08294,0.207,0.172859,0.20337,0.283,0.21,0.76,0.57,0.36,0.78,0.08,0.04,0.0519,0.2,,,,,,,,,
2017-08-28T00:00:00,0.381,0.251,0.596124,,0.14,0.251286,0.18,0.34,0.06739,0.518,0.190741,0.333597,0.292,0.22,0.73,0.56,,0.52,0.07,0.07,,,,,,,,,,,
2017-08-29T00:00:00,0.381,0.251,0.596124,,0.14,0.251286,0.18,0.34,0.06739,0.518,0.190741,0.333597,0.292,0.22,0.73,0.56,1.03,0.52,0.07,0.07,,,,,,,,,,,
2017-08-30T00:00:00,0.381,0.251,0.596124,0.072037,0.14,0.251286,0.18,0.34,0.06739,0.518,0.190741,0.333597,0.292,0.22,0.73,0.56,,0.52,0.07,0.07,,,,,,,,,,,
2017-08-31T00:00:00,0.381,0.251,0.596124,0.072037,0.14,0.251286,0.18,0.34,0.06739,0.518,0.190741,0.333597,0.292,0.22,0.73,0.56,1.06,0.52,0.07,0.07,,,,,,,,,,,
2017-09-01T00:00:00,0.381,0.251,0.596124,0.072037,0.14,0.251286,0.18,0.34,0.06739,0.518,0.190741,0.333597,0.292,,0.73,0.56,,0.52,0.07,0.07,,,,,,,,,,,
2017-09-02T00:00:00,0.381,0.251,0.596124,0.072037,0.14,0.251286,0.18,0.34,0.06739,0.518,0.190741,0.333597,0.292,0.22,0.73,0.56,0.53,0.52,0.07,0.07,0.337,,,,,,,,,,
2017-09-03T00:00:00,0.381,0.251,0.596124,0.072037,0.14,0.251286,0.18,0.34,0.06739,0.518,0.190741,0.333597,0.292,0.22,0.73,0.56,,0.52,0.07,0.07,,,,,,,,,,,
2017-09-04T00:00:00,0.222,0.277,1.850556,0.150396,0.03,0.226221,0.53,0.33,0.11404,0.233,0.183386,0.502191,0.298,0.32,1.3,0.66,0.34,0.68,0.13,0.11,,0.22,,,,,,,,,
2017-09-05T00:00:00,0.222,0.277,1.850556,0.150396,0.03,0.226221,0.53,0.33,0.11404,0.233,0.183386,0.502191,0.298,0.32,1.3,0.66,,0.68,0.13,0.11,0.337,0.22,,,,,,,,,
2017-09-06T00:00:00,0.222,0.277,1.850556,0.150396,0.03,0.226221,0.53,0.33,0.11404,0.233,0.183386,0.502191,0.298,0.32,1.3,0.66,0.94,0.68,0.13,0.11,0.337,0.22,,,,,,,,,
2017-09-07T00:00:00,0.222,0.277,1.850556,0.150396,0.03,0.226221,0.53,0.33,0.11404,0.233,0.183386,0.502191,0.298,0.32,1.3,0.66,,0.68,0.13,0.11,0.337,0.22,,,,,,,,,
2017-09-08T00:00:00,0.222,0.277,1.850556,0.150396,0.03,0.226221,0.53,0.33,0.11404,0.233,0.183386,0.502191,0.298,0.32,1.3,0.66,0.91,0.68,0.13,0.11,,0.22,,,,,,,,,
2017-09-09T00:00:00,0.222,0.277,1.850556,0.150396,0.03,0.226221,0.53,0.33,0.11404,0.233,0.183386,0.502191,0.298,0.32,1.3,0.66,,0.68,0.13,0.11,0.337,0.22,,,,,,,,,
2017-09-10T00:00:00,0.222,0.277,1.850556,0.150396,0.03,0.226221,0.53,0.33,0.11404,0.233,0.183386,0.502191,0.298,0.32,1.3,0.66,0.89,0.68,0.13,0.11,0.337,0.22,,,,,,,,,
2017-09-11T00:00:00,0.753,0.05,0.995278,0.261879,0.2,0.320117,0.9,0.39,0.18661,0.399,0.257544,0.437363,0.299,0.53,1.5,0.65,,1.1,0.17,0.2,,,,,,,,,,,
2017-09-12T00:00:00,0.753,0.05,0.995278,0.261879,0.2,0.320117,0.9,0.39,0.18661,0.399,0.257544,0.437363,0.299,0.53,1.5,0.65,0.61,1.1,0.17,0.2,,,,,,,,,,,
2017-09-13T00:00:00,0.753,0.05,0.995278,0.261879,0.2,0.320117,0.9,0.39,0.18661,0.399,0.257544,0.437363,0.299,0.53,1.5,0.65,,1.1,0.17,0.2,,,,,,,,,,,
2017-09-14T00:00:00,0.753,0.05,0.995278,0.261879,0.2,0.320117,0.9,0.39,0.18661,0.399,0.257544,0.437363,0.299,0.53,1.5,0.65,0.22,1.1,0.17,0.2,,,,,,,,,,,
2017-09-15T00:00:00,0.753,0.05,0.995278,0.261879,0.2,0.320117,0.9,0.39,0.18661,0.399,0.257544,0.437363,0.299,0.53,1.5,0.65,,1.1,0.17,0.2,,,,,,,,,,,
2017-09-16T00:00:00,0.753,0.05,0.995278,0.261879,0.2,0.320117,0.9,0.39,0.18661,,0.257544,0.437363,0.299,0.53,1.5,0.65,1.56,1.1,0.17,0.2,,,,,,,,,,,
2017-09-17T00:00:00,0.753,0.05,0.995278,0.261879,0.2,0.320117,0.9,0.39,0.18661,,0.257544,0.437363,0.299,0.53,1.5,0.65,,1.1,0.17,0.2,,,,,,,,,,,
2017-09-18T00:00:00,1.674,1.224,0.24311,0.23111,0.22,0.981299,0.9,0.83,0.25601,,0.310787,0.629287,0.82,0.78,4.3,2.2,1.76,4.39,0.29,,2.4,1.02,,,,,,,,,
2017-09-19T00:00:00,1.674,1.224,0.24311,0.23111,0.22,0.981299,0.9,0.83,0.25601,,0.310787,0.629287,0.82,0.78,4.3,2.2,,4.39,0.29,0.14,2.4,1.02,,,,,,,,,
2017-09-20T00:00:00,1.674,1.224,0.24311,0.23111,0.22,0.981299,0.9,0.83,0.25601,,0.310787,0.629287,0.82,0.78,4.3,2.2,0.88,4.39,0.29,0.14,2.4,1.02,,,,,,,,,
2017-09-21T00:00:00,1.674,1.224,0.24311,0.23111,0.22,0.981299,0.9,0.83,0.25601,1.215,0.310787,0.629287,0.82,0.78,4.3,2.2,,4.39,0.29,0.14,2.4,1.02,,,,,,,,,
2017-09-22T00:00:00,1.674,1.224,0.24311,0.23111,0.22,0.981299,0.9,0.83,0.25601,1.215,0.310787,0.629287,0.82,0.78,4.3,2.2,1.82,4.39,0.29,0.14,2.4,1.02,,,,,,,,,
2017-09-23T00:00:00,,1.224,0.24311,0.23111,0.22,0.981299,0.9,,0.25601,1.215,0.310787,0.629287,0.82,0.78,4.3,2.2,,4.39,0.29,0.14,2.4,1.02,,,,,,,,,
2017-09-24T00:00:00,,1.224,0.24311,0.23111,0.22,0.981299,0.9,,0.25601,1.215,0.310787,0.629287,0.82,0.78,4.3,2.2,1.27,4.39,0.29,0.14,2.4,1.02,,,,,,,,,
2017-09-25T00:00:00,1.435,2.077,0.329675,0.412464,0.61,0.914338,1.39,,0.3888,2.592,0.703493,0.623052,1.32,0.7,1.8,2.1,,3.08,0.45,0.3,,,,,,,,,,,
2017-09-26T00:00:00,1.435,2.077,0.329675,0.412464,0.61,0.914338,1.39,1.74,0.3888,2.592,0.703493,0.623052,1.32,0.7,1.8,2.1,0.92,3.08,0.45,0.3,,,,,,,,,,,
2017-09-27T00:00:00,1.435,2.077,0.329675,0.412464,0.61,0.914338,1.39,1.74,0.3888,2.592,0.703493,0.623052,1.32,0.7,1.8,2.1,,3.08,0.45,0.3,,,,,,,,,,,
2017-09-28T00:00:00,1.435,2.077,0.329675,0.412464,0.61,0.914338,1.39,1.74,0.3888,2.592,0.703493,0.623052,1.32,0.7,1.8,2.1,1.25,3.08,0.45,0.3,,,,,,,,,,,
2017-09-29T00:00:00,1.435,2.077,0.329675,0.412464,0.61,0.914338,1.39,1.74,0.3888,2.592,0.703493,0.623052,1.32,0.7,1.8,2.1,,3.08,0.45,0.3,,,,,,,,,,,
2017-09-30T00:00:00,1.435,2.077,0.329675,0.412464,0.61,0.914338,1.39,1.74,0.3888,2.592,0.703493,0.623052,1.32,0.7,1.8,2.1,3.76,3.08,0.45,0.3,,,,,,,,,,,
2017-10-01T00:00:00,1.435,2.077,0.329675,0.412464,0.61,0.914338,1.39,1.74,0.3888,2.592,0.703493,0.623052,1.32,0.7,1.8,,1.72,3.08,0.45,0.3,,,,,,,,,,,
2017-10-02T00:00:00,0.278,0.306,0.64788,0.185235,0.73,1.604571,1.14,1.65,0.80351,1.089,1.270324,1.048487,1.58,0.7,2.5,0.9,,2.61,0.44,0.34,,0.4,,,,,,,,,
2017-10-03T00:00:00,0.278,0.306,0.64788,0.185235,0.73,1.604571,1.14,1.65,0.80351,1.089,1.270324,1.048487,1.58,0.7,2.5,0.9,2.02,2.61,0.44,0.34,,0.4,,,,,,,,,
2017-10-04T00:00:00,0.278,0.306,0.64788,0.185235,0.73,1.604571,1.14,1.65,0.80351,1.089,1.270324,1.048487,1.58,0.7,2.5,0.9,,2.61,0.44,0.34,,0.4,,,,,,,,,
2017-10-05T00:00:00,0.278,0.306,0.64788,0.185235,0.73,1.604571,1.14,1.65,0.80351,1.089,1.270324,1.048487,1.58,0.7,2.5,0.9,1.11,2.61,0.44,0.34,,0.4,,,,,,,,,
2017-10-06T00:00:00,0.278,0.306,0.64788,0.185235,0.73,1.604571,1.14,1.65,0.80351,1.089,1.270324,1.048487,1.58,0.7,2.5,0.9,,2.61,0.44,0.34,,0.4,,,,,,,,,
2017-10-07T00:00:00,0.278,0.306,0.64788,0.185235,0.73,1.604571,1.14,1.65,0.80351,1.089,1.270324,1.048487,1.58,0.7,2.5,0.9,1.55,2.61,0.44,0.34,,0.4,,,,,,,,,
2017-10-08T00:00:00,0.278,0.306,0.64788,0.185235,0.73,1.604571,1.14,1.65,0.80351,1.089,1.270324,1.048487,1.58,0.7,2.5,,,2.61,0.44,0.34,,0.4,,,,,,,,,
2017-10-09T00:00:00,0.428,0.55,1.039532,0.080198,0.71,1.314494,0.79,1.62,0.62725,1.763,0.644818,0.52191,1.97,0.74,1.9,,1.12,3.86,0.31,,1.17,,,,,,,,,,
2017-10-10T00:00:00,0.428,0.55,1.039532,0.080198,0.71,1.314494,0.79,1.62,0.62725,1.763,0.644818,0.52191,1.97,0.74,1.9,1.3,,3.86,0.31,,1.17,,,,,,,,,,
2017-10-11T00:00:00,0.428,0.55,,0.080198,0.71,1.314494,0.79,1.62,0.62725,1.763,0.644818,0.52191,1.97,0.74,1.9,,2.32,3.86,0.31,0.18,1.17,,,,,,,,,,
2017-10-12T00:00:00,0.428,0.55,,0.080198,0.71,1.314494,0.79,1.62,0.62725,1.763,0.644818,0.52191,1.97,0.74,1.9,1.3,,3.86,0.31,0.18,1.17,,,,,,,,,,
2017-10-13T00:00:00,0.428,0.55,,0.080198,0.71,1.314494,0.79,1.62,0.62725,1.763,0.644818,0.52191,1.97,0.74,1.9,1.3,1.73,3.86,0.31,0.18,1.17,,,,,,,,,,
2017-10-14T00:00:00,0.428,0.55,1.039532,0.080198,0.71,1.314494,0.79,1.62,0.62725,1.763,0.644818,0.52191,1.97,0.74,1.9,1.3,,3.86,0.31,0.18,1.17,,,,,,,,,,
2017-10-15T00:00:00,0.428,0.55,1.039532,0.080198,0.71,1.314494,0.79,1.62,0.62725,1.763,0.644818,0.52191,1.97,0.74,1.9,1.3,3.02,3.86,0.31,0.18,1.17,,,,,,,,,,
2017-10-16T00:00:00,1.442,3.049,,0.263864,0.76,2.087013,1.18,2.92,1.11468,6.221,1.167253,0.749641,2.9,0.9,2.6,2.9,,5.64,1.06,0.42,,3.17,,,,,,,,,
2017-10-17T00:00:00,1.442,3.049,,0.263864,0.76,2.087013,1.18,2.92,1.11468,6.221,1.167253,0.749641,2.9,0.86,2.6,2.9,8.08,5.64,1.06,0.42,,3.17,,,,,,,,,
2017-10-18T00:00:00,1.442,3.049,4.528302,0.263864,0.76,2.087013,1.18,2.92,1.11468,6.221,1.167253,0.749641,2.9,0.86,2.6,2.9,,5.64,1.06,0.42,,3.17,,,,,,,,,
2017-10-19T00:00:00,1.442,3.049,4.528302,0.263864,0.76,2.087013,1.18,2.92,1.11468,6.221,1.167253,0.749641,2.9,0.86,2.6,2.9,6.47,5.64,1.06,0.42,,3.17,,,,,,,,,
